,enriched_smiles,name
339,[Li]<-n1ccc(Cl)c2cc(C)[nH]c21,ligand2300-0
340,[Li]<-P(c1ccccc1)(c1ccccc1)C1(C#N)CC1,ligand2309-0
341,[Li]<-P(C#Cc1ccccc1)(c1ccccc1)c1ccccc1,ligand2321-0
342,[Li]<-n1ccccc1CN1CCOC1=O,ligand2334-0
343,[Li]<-n1ccn(OC)c1C(=O)C=NOC,ligand2346-0
344,[Li]<-P(C#C)(c1ccccc1)c1ccccc1,ligand2348-0
345,[Be]=[C](C)OCC,ligand326-0
346,[Li]<-n1c(-c2cccc(C(C)=O)n2)n(CC)c2ccccc21,ligand2361-0
347,[Li]<-P(c1ccccc1)(c1ccccc1)c1cccn1N(c1ccccc1)c1ccccc1,ligand2363-0
348,[Li]<-P(c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1,ligand1498-0
349,[Li]<-P(Nc1ccccn1)(c1ccccc1)c1ccccc1,ligand2390-0
350,[Be]=[C](OCC)c1ccc(-c2cccn2C)s1,ligand2393-0
351,[Li]<-n1ccn(C=C)c1,ligand522-0
352,[Be]=[C]1C(C)=CC=CN1C,ligand222-0
353,[Li]<-n1ccc(Cc2ccc([N+](=O)[O-])cc2)cc1,ligand2411-0
354,[Li]<-n1ccc(CCCC(=O)O)cc1,ligand2413-0
355,[Li]<-S1CCOCC1,ligand2422-0
356,[Li]<-P(C)(c1ccccc1)c1ccccc1OC,ligand2423-0
357,[Li]<-NC(C)(C)C,ligand709-0
358,[Li]<-n1cc[nH]c1-c1ccccc1,ligand1140-0
359,[Li]<-n1ccc(C=CC2=CC(=C(C#N)C#N)CC(C)(C)C2)cc1,ligand2465-0
360,[Be]=[C]1N(c2c(C)cc(C)cc2C)CCN1c1c(C)cc(C(OC)(C(F)(F)F)C(F)(F)F)cc1C,ligand2466-0
361,[Li]<-NCCN(C)C,ligand2472-0
362,[Li]<-n1ccc(C(=O)c2ccccn2)cc1,ligand2473-0
363,[Li]<-P(c1ccccc1)(c1ccccc1)c1ccccc1C=C,ligand2476-0
364,[Be]=[C]1N(C)C=CN1Cc1ccc(C(C)=O)cc1,ligand1816-0
365,[Be]=[C]1N(CCCC)C=CN1c1ccc(Br)cc1,ligand2484-0
366,[Be]=[C]1Sc2ccccc2N1CCC,ligand2489-0
367,[Li]<-n1ccc(-c2ccc(C(C)=O)cc2)cc1,ligand2492-0
368,[Li]<-P(C(C#N)=P(c1ccccc1)(c1ccccc1)c1ccccc1)(C1CCCCC1)C1CCCCC1,ligand2504-0
369,[Li]<-n1nc(-c2ccccc2)n2nc(C)sc21,ligand2509-0
370,[Be]=[C]1N(c2c(C)cccc2C)CC2CCCCN12,ligand2513-0
371,[Li]<-P1=P(c2ccccc2)(c2ccccc2)C2=CC(C(C)(C)C)=CC2=P1(c1ccccc1)c1ccccc1,ligand2527-0
372,[Be]=[C](NN=C(c1ccccc1)c1ccccc1)NC1CCCCC1,ligand2531-0
373,[Be]=[C]1Sc2ccccc2N1CC=C,ligand2532-0
374,[Li]<-[O-]C(=O)C(C)CP(=C1C=C[CH+]C=C1)(c1ccccc1)c1ccccc1,ligand764-0
375,[Li]<-N1=C(CP(=O)(c2ccccc2)c2ccccc2)OCC1,ligand2537-0
376,[Be]=[C]1N(C)C=CN1Cc1c(C)c(C)c(C)c(C)c1C,ligand2540-0
377,[Be]=[C]1N(C2(CC)c3ccccc3-c3ccccc32)CCN1C1(CC)c2ccccc2-c2ccccc21,ligand2541-0
378,[Li]<-n1c(C)cc(C)n1C,ligand1385-0
379,[Li]<-P(NC(C)C)(c1ccccc1)c1ccccc1,ligand2566-0
380,[Li]<-P(OCC)(C(C)C)C(C)C,ligand2589-0
381,[Li]<-p1c(C(C)(C)C)pp(C([Si](C)(C)C)[Si](C)(C)C)c1C(C)(C)C,ligand2590-0
382,[Be]=[C]1N(C)c2c(n(C)c(=O)n(Cc3ccccc3)c2=O)N1C,ligand2595-0
383,[Li]<-N(C)C(C)c1ccccc1,ligand866-0
384,[Li]<-P12CC(c3ccccc3)OC1(c1ccccc1)C1C(=O)N(c3ccccc3)C(=O)C12,ligand2603-0
385,[Li]<-P1N(c2c(C(C)C)cccc2C(C)C)C=CN1c1c(C(C)C)cccc1C(C)C,ligand2604-0
386,[Li]<-NC1CC2CCC1(C)C2(C)C,ligand2609-0
387,[Li]<-P(CC)(CC)c1ccccc1,ligand2616-0
388,[Be]=[C]1N(c2c(C(C)C)cccc2C(C)C)C(C)(C)CC1(CC)CC,ligand2617-0
389,[Be]=[C]1Nc2ccccc2N1C,ligand2624-0
390,[Li]<-p1(-c2ccccc2)cc(C)c(C)c1,ligand1853-0
391,[Li]<-N=C(C)C,ligand1781-0
392,[Li]<-O=C1N(C)CCCN1C,ligand2635-0
393,[Be]=[C]1N(C)C=CN1CC#N,ligand2640-0
394,[Be]=[C]1N(c2ccccc2C)C(c2ccccc2)C(c2ccccc2)N1c1ccccc1C,ligand2641-0
395,[Li]<-n1ccccc1-c1ccccn1,ligand2648-0
396,[Li]<-[As](C(C)C)(C(C)C)C(C)C,ligand2661-0
397,[Li]<-P12SC(c3ccccc3)=CC1(c1ccccc1)C2(c1ccccc1)c1ccccc1,ligand2668-0
398,[Li]<-S=C(NCC)NN=C(C)c1ccccc1O,ligand2669-0
399,[Li]<-n1c(-c2ccccn2)[nH]c2ccccc21,ligand1641-0
400,[Be]=[C]1N(C)C=CN1c1ccccc1C#N,ligand897-0
401,[Be]=[C]1N(CCCC)C=CN1Cc1ccccc1C#N,ligand1678-0
402,[Li]<-P(c1ccccc1)(c1ccccc1)c1ccccc1C1OCCCO1,ligand764-0
403,[Be]=[C]1N(C)C(Sc2ccccc2)=C(Sc2ccccc2)N1C,ligand2698-0
404,[Li]<-n1ccccc1C(=O)c1ccccc1,ligand2710-0
405,[Li]<-P(N)C(c1ccccc1)(c1ccccc1)c1ccccc1,ligand2716-0
406,[Li]<-N#CC(C)(C)C,ligand421-0
407,[Li]<-P(NCC)C(c1ccccc1)(c1ccccc1)c1ccccc1,ligand2722-0
408,[Be]=[C]1N(C)C=CN1c1c(C(C)C)cccc1C(C)C,ligand2540-0
409,[Be]=[C]1N(c2ccccn2)C=CN1c1c(C(C)C)cccc1C(C)C,ligand2531-0
410,[Li]<-n1c(C(=O)N(CC)CC)cccc1C(=O)N(CC)CC,ligand2735-0
411,[Li]<-N=C(C)N(CC)CC,ligand2741-0
412,[Li]<-S=c1c(-c2ccccc2)c1-c1ccccc1,ligand2742-0
413,[Li]<-P(Cc1ccccc1)(c1ccccc1)C1CCCCC1,ligand2746-0
414,[Be]=[C](N)Nc1c(C)cccc1C,ligand2750-0
415,[Li]<-N=C(c1ccccc1)c1ccccc1,ligand2751-0
416,[Li]<-n1ccc2ccccc2c1,ligand166-0
417,[Li]<-S1CCc2ccccc21,ligand2754-0
418,[Li]<-n1cccc(C(C)=O)c1,ligand1609-0
419,[Be]=[C]1N(CCCC=C)C=CN1CCCC=C,ligand2764-0
420,[Li]<-P(C#Cc1ccc(C)cc1)(c1ccccc1)c1ccccc1,ligand2774-0
421,[Be]=[C]1N(c2ccccc2OC)CCCCN1c1c(C)cc(C)cc1C,ligand2777-0
422,[Be]=[C](OCC)N(C)C,ligand2781-0
423,[Li]<-S=c1[nH]ccn1C,ligand419-0
424,[Be]=[C]1N(C(C)(C)C)C=CN1C(C)(C)C,ligand1951-0
425,[Li]<-p12-c3cc(C(C)(C)C)ccc3-n(-c3ccc(C(C)(C)C)cc3-1)-c1ccc(C(C)(C)C)cc1-2,ligand2796-0
426,[Li]<-S=C(NC)NC,ligand2804-0
427,[Li]<-NC(C)c1ccc(F)cc1,ligand2809-0
428,[Li]<-n1ccc(C#N)cc1,ligand2817-0
429,[Li]<-N(CC)(CC)CC,ligand2819-0
430,[Be]=[C]1N(Cc2ccccc2)C=CN1c1c(C)cc(C)cc1C,ligand835-0
431,[Li]<-S=C(NC(=O)OCC)Nc1ccc(OC)cc1,ligand2842-0
432,[Li]<-n1cccn1C(n1cccn1)n1cccn1,ligand1970-0
433,[Li]<-n1c(-c2c(C)cc(C)cc2C)noc1CC,ligand2847-0
434,[Be]=[C]1N(C)c2c(n(C)c(=O)n(C)c2=O)N1C,ligand2852-0
435,[Li]<-NC1CCCCC1,ligand2853-0
436,[Li]<-[As](c1ccccc1)(c1ccccc1)C(C)c1cccc2ccccc12,ligand2860-0
437,[Li]<-P(c1ccc(C)cc1)(c1ccc(C)cc1)c1ccc(C)cc1,ligand244-0
438,[Li]<-N#CC=C,ligand2865-0
439,[Li]<-N1=C2Sc3ccccc3N2CC(C(C)C)C1c1ccccc1,ligand2877-0
440,[Li]<-N#CC(c1ccccc1)c1ccccc1,ligand2884-0
441,[Be]=[C]1N(c2ccc3c(C)cc(C)nc3n2)C=CN1C(C)C,ligand2887-0
442,[Be]=[C]1N(C)C=CN1c1ccc(C)cc1C,ligand567-0
443,[Li]<-O=Cc1ccc(OC)cc1,ligand2894-0
444,[Li]<-P(C)(Oc1ccccc1)C([Si](C)(C)C)[Si](C)(C)C,ligand2895-0
445,[Li]<-S(C)CCSC,ligand2914-0
446,[Li]<-n1cc(-c2ccccn2)nc2ccccc21,ligand2917-0
447,[Li]<-n1ccccc1P(c1ccccc1)c1ccccc1,ligand1687-0
448,[Li]<-P(CNc1ccc(Cl)cn1)(c1ccccc1)c1ccccc1,ligand1105-0
449,[Li]<-n1c(CC)[nH]c(C)c1CN1CCSSCC1,ligand2947-0
450,[Li]<-P1(c2ccccc2)C2(C3CC4CC(C3)CC2C4)[Si]1([Si](C)(C)C)[Si](C)(C)C,ligand2953-0
451,[Be]=[C]1N(C)C=CN1Cc1ccccc1,ligand1382-0
452,[Li]<-NOCc1ccccc1,ligand1506-0
453,[Li]<-n1ccc(C(=O)NC(C(=O)OC)C(C)C)cc1,ligand2978-0
454,[Li]<-P(C)(C)c1ccc2ccc3cccc4ccc1c2c34,ligand51-0
455,[Be]=[C]1C(C)N(Cc2ccccc2)CN1c1c(C(C)C)cccc1C(C)C,ligand675-0
456,[Li]<-P(c1ccccc1)(c1ccccc1)c1ccccc1OC,ligand2985-0
457,[Li]<-S=C(C)N,ligand3000-0
458,[Li]<-N(C)=S(C)(=O)c1ccccc1,ligand3004-0
459,[Be]=[C](Nc1c(C)cccc1C)Nc1c(C)cccc1C,ligand3007-0
460,[Be]=[C]1N(C(C)c2ccccc2)C=CN1C(C)c1ccccc1,ligand835-0
461,[Li]<-N1CCSCc2ccccc2OCCOc2ccccc2CSCC1,ligand3018-0
462,[Be]=[C]1N(c2c(C)cc(C)cc2C)C=CN1C1CCCCCCC1,ligand3022-0
463,[Li]<-P(c1ccccc1)(c1ccccc1C)C(C)C,ligand3026-0
464,[Be]=[C](N)C1OC(C)(C)OC1C(O)C1COC(C)(C)O1,ligand3031-0
465,[Li]<-n1ccn(CCCC)c1,ligand132-0
466,[Li]<-P(=C(c1ccccc1)c1ccccc1)c1ccccc1,ligand3058-0
467,[Li]<-S=C(N)NC,ligand3062-0
468,[Li]<-P(c1ccccc1)(c1ccccc1)c1c(F)c(F)c(F)c(F)c1Br,ligand3066-0
469,[Li]<-n1c(C)cc(C)cc1C,ligand605-0
470,[Li]<-N1CCN(Cc2cc(F)cc(F)c2)CCNCCN(Cc2cc(F)cc(F)c2)CC1,ligand3083-0
471,[Li]<-O(CC)CC,ligand3104-0
472,[Li]<-n1ccc(-c2ccncc2)cc1,ligand2648-0
473,[Li]<-S=C([O-])c1n(-c2c(C)cc(C)cc2C)cc[n+]1-c1c(C)cc(C)cc1C,ligand3111-0
474,[Be]=[C]1N(C)C=CN1c1ccccc1,ligand3116-0
475,[Li]<-n1ccn(CC=C)c1,ligand135-0
476,[Li]<-P(CN1CCOCC1)(c1ccccc1)c1ccccc1,ligand3122-0
477,[Be]=[C]1N(c2ccccc2C(C)C)C(C)C(C)N1c1ccccc1C(C)C,ligand675-0
478,[Li]<-P(C(F)=CF)(c1ccccc1)c1ccccc1,ligand3125-0
479,[Be]=[C](C#Cc1ccccc1)NN(C)C,ligand1382-0
480,[Li]<-n1c(-c2cc(Br)c(N)c(Br)c2)oc2ccccc21,ligand3136-0
481,[Li]<-N(=CNc1ccccc1OC)c1ccccc1OC,ligand3146-0
482,[Li]<-P(CCC(=O)O)(c1ccccc1)c1ccccc1,ligand3151-0
483,[Be]=[C]1N(c2ccc(CCCC)cc2)C(c2ccc(-c3cccs3)s2)=C(c2ccc(-c3cccs3)s2)N1c1ccc(CCCC)cc1,ligand3154-0
484,[Be]=[C]1C=C(c2ccccc2)C(C(=O)C=Cc2ccccc2)=C(C)O1,ligand3158-0
485,[Li]<-P(N1CCCCC1)(N1CCCCC1)C(F)(F)C(F)(F)F,ligand3172-0
486,[Be]=[C]1N(c2ccccc2CN(C)C)C(c2ccccc2)=NN1C(C)(C)C,ligand3173-0
487,[Be]=[C](C=CC)N(C)C(=O)c1ccc(C(C)(C)C)cc1,ligand3174-0
488,[Li]<-n1cc(Cl)nc(Cl)c1,ligand3181-0
489,[Li]<-n1ccnc(Cl)c1,ligand3187-0
490,[Li]<-P(CO)(c1ccccc1)c1ccccc1,ligand1146-0
491,[Li]<-n1cccc(-c2ccccc2)c1,ligand1693-0
492,[Li]<-n1c(C)ccc2ccc3ccc(C)nc3c21,ligand3203-0
493,[Li]<-N1=C(OCC)c2ccccc2C1,ligand3215-0
494,[Li]<-N12CN3CN(CN(C3)C1)C2,ligand3218-0
495,[Li]<-n1cc([N+](=O)[O-])c[nH]1,ligand3221-0
496,[Li]<-P(NC(=O)c1ccccn1)(c1ccccc1)c1ccccc1,ligand3235-0
497,[Li]<-N1=C[NH+]=C(C)C1=C1NC(C)(C)C(C)(C)N1[O-],ligand3240-0
498,[Li]<-n1cccc2cc[nH]c21,ligand515-0
499,[Li]<-N(=C(Nc1ccccc1)Nc1ccccc1)c1ccccc1,ligand3266-0
500,[Be]=[C]1N(C)CCN1c1c(C(C)C)cccc1C(C)C,ligand3271-0
501,[Li]<-P(OCC=C)C([Si](C)(C)C)[Si](C)(C)C,ligand3285-0
502,[Li]<-n1c(CN(C)C)cccc1CN(C)C,ligand3290-0
503,[Li]<-n1ccc(-c2ccc(OCCCC)cc2)[nH]1,ligand2847-0
504,[Be]=[C]1N2C(=C3OCC(C)(C)N13)OCC2(C)C,ligand3300-0
505,[Li]<-P(c1ccccc1-c1ccccc1C)(C1CCCCC1)C1CCCCC1,ligand3310-0
506,[Li]<-P(Oc1c(F)cccc1F)(Oc1c(F)cccc1F)Oc1c(F)cccc1F,ligand3315-0
507,[Li]<-Nc1ccc(S(=O)(=O)Nc2ncnc(OC)c2OC)cc1,ligand3317-0
508,[Li]<-[O-][n+]1ccc(CCCc2cc[n+]([O-])cc2)cc1,ligand3323-0
509,[Li]<-n1ccccc1C(=NNC(N)=S)c1ccccc1,ligand3325-0
510,[Li]<-N(C(C)C)C(C)C,ligand2819-0
511,[Be]=[C](OCC)c1ccccc1,ligand3332-1
512,[Li]<-n1cccc(Cl)c1,ligand3337-0
513,[Be]=[C]1N(C2=NC(C)(C)CO2)C=CN1c1c(C)cc(C)cc1C,ligand3343-0
514,[Li]<-P12OCC(O1)C1OC3OC(C)(C)OC3C1O2,ligand3350-0
515,[Li]<-P(c1ccccc1)(c1ccccc1)C1CCCCC1,ligand3358-0
516,[Be]=[C]1N(CCCC)C=CN1c1c(C(C)C)cccc1C(C)C,ligand3363-0
517,[Li]<-n1cccc2cccc(C=NNC(C)=O)c21,ligand3365-0
518,[Li]<-n1ccc(N(CCC#N)CCC#N)cc1,ligand3369-0
519,[Li]<-Nc1ccc(F)cc1,ligand3379-0
520,[Be]=[C]1N(C)N=NN1C,ligand3392-0
521,[Li]<-n1cccc(CO)c1,ligand1204-0
522,[Li]<-n1ccc(-c2ccccc2)c2ccc3c(-c4ccccc4)ccnc3c21,ligand3404-0
523,[Li]<-n1cn(C)c2nc(N)[nH]c(=O)c21,ligand1743-0
524,[Li]<-NCC(C)C,ligand709-0
525,[Li]<-S=c1[nH]cn[nH]1,ligand3448-0
526,[Be]=[C]1N(CC#Cc2ccccc2)C=CN1CC#Cc1ccccc1,ligand3449-0
527,[Li]<-n1cccc2cccc(N)c21,ligand1140-0
528,[Li]<-[S+]([O-])(c1ccccc1)c1ccccc1,ligand3458-0
529,[Li]<-N1=C2CCCCCN2CCC1,ligand383-0
530,[Li]<-P(c1ccccc1)(c1ccccc1)c1ccccc1-c1ccccc1,ligand3464-0
531,[Li]<-P1(C2(C)C(C)=C(C)C(C)=C2C)OC12CCC2,ligand3465-0
532,[Be]=[C](C(C=C)=Cc1ccc(C)cc1)N(CC)CC,ligand3470-0
533,[Be]=[C](C=C(c1ccc(N(C)C)cc1)c1ccc(N(C)C)cc1)N(C)NC,ligand3481-0
534,[Li]<-n1ccc(C=Cc2ccc(N(C)CCO)cc2)cc1,ligand3483-0
535,[Li]<-n1c(C)cc(C)n1CCOCCOCCOC,ligand3485-0
536,[Li]<-O=Cc1cccc(OC)c1,ligand2894-0
537,[Li]<-n1cccc2c3nc(C#N)c(C#N)nc3c3cccnc3c21,ligand3494-0
538,[Li]<-S=c1[nH]nc(C(F)(F)F)n1C,ligand3495-0
539,[Li]<-N1CCNCC1,ligand3500-0
540,[Li]<-P(O)(C(F)(F)F)C(F)(F)F,ligand3507-0
541,[Be]=[C]1N(C)C=CN1[C]c1c(F)c(F)c(F)c(F)c1F,ligand3518-0
542,[Li]<-n1c(-c2csc(C)n2)csc1C,ligand3520-0
543,[Be]=[C]1N2C(C)=CC=CC2=CN1c1c(C(C)C)cccc1C(C)C,ligand3522-0
544,[Li]<-n1ccc(C#Cc2ccc(C=Cc3ccc(C=Nc4ccc(N(C)C)cc4)s3)s2)cc1,ligand3531-0
545,[Be]=[C]1N(c2ccccc2)C=CN1c1ccccc1,ligand3536-0
546,[Be]=[C]1N(C)C(c2ccccc2)=C(c2ccccc2)N1C,ligand1436-0
547,[Li]<-P(c1cccc2cccc(B(Cl)N(C(C)C)C(C)C)c12)(C(C)C)C(C)C,ligand3560-0
548,[Li]<-N1CC1CC,ligand790-0
549,[Li]<-S=c1[nH]cc[nH]1,ligand3567-0
550,[Li]<-N(=NNc1ccccc1)c1ccccc1,ligand3573-0
551,[Be]=[C]1N(CC=C)CC2CC3C=CC12O3,ligand3577-0
552,[Li]<-n1ccccc1CO,ligand1204-0
553,[Li]<-P1(c2ccccc2)C2CC(c3ccccc3)C1C(C)=C2C,ligand3582-0
554,[Li]<-S=C(N=C(Nc1ccccc1)c1ccccc1)N(CC)CC,ligand3584-0
555,[Li]<-N1=C(CC)ON2C1NC(C)(C)C2(C)C,ligand3586-0
556,[Be]=[C]1N(c2ccc(-n3nc(C)c(Br)c3C)nn2)C=CN1c1c(C)cc(C)cc1C,ligand3588-0
557,[Li]<-P(c1ccccc1)(c1ccccc1)c1cccc(C)n1,ligand3593-0
558,[Li]<-[O-][n+]1ccc(OC)cc1,ligand3605-0
559,[Li]<-Nc1cccc(NS(=O)(=O)c2ccccc2)c1,ligand3610-0
560,[Be]=[C]1N(C)C=CN1C1OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,ligand3611-0
561,[Li]<-N=C(OC)C(C)(C)C,ligand3615-0
562,[Li]<-s1c2c(C)cccc2c2cccc(C)c21,ligand3621-0
563,[Li]<-n1cccc(NC(=O)OC)c1,ligand3623-0
564,[Li]<-N1CCOCC1,ligand3637-0
565,[Li]<-n1ccccc1CCCO,ligand3642-0
566,[Li]<-P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,ligand3647-0
567,[Li]<-P1(c2ccccc2)C2CC(c3cccn3C)C1C(C)=C2C,ligand3649-0
568,[Li]<-N(=C1C(=O)C2(C)CCC1C2(C)C)N(C)C,ligand1234-0
569,[Li]<-P(CC)(c1ccccc1)c1ccccc1,ligand3651-0
570,[Li]<-n1cn(CCN2CCCCC2)c2ccccc21,ligand3662-0
571,[Li]<-N(c1ccccc1F)=[Si](C)C,ligand3664-0
572,[Li]<-n1cn(C2OC(CO)C(O)C2O)c2nc(N)[nH]c(=O)c21,ligand3671-0
573,[Be]=[C]1N(CCn2nc(C)cc2C)C=CN1c1c(C)cc(C)cc1C,ligand3672-0
574,[Li]<-N#CN(C)C,ligand3674-0
575,[Li]<-n1ccccc1C(=O)O,ligand3691-0
576,[Li]<-n1c(C)[nH]c2ccccc21,ligand2624-0
577,[Li]<-P1(N2c3ccccc3C=Cc3ccccc32)OC(=O)C2CCCN21,ligand3696-0
578,[Li]<-S=C(Nc1ccccc1)C(n1nc(C)cc1C)n1nc(C)cc1C,ligand3706-0
579,[Be]=[C]1N(c2c(C)cc(C)cc2C)CC2OC(C(F)(F)F)(C(F)(F)F)c3cc(C)ccc3N12,ligand3710-0
580,[Be]=[C]1N(c2c(C(C)C)cccc2C(C)C)C(=O)C(C)(C)C(=O)N1c1c(C(C)C)cccc1C(C)C,ligand3713-0
581,[Li]<-S=C(NCCC)NC(=O)c1ccccc1,ligand3716-0
582,[Li]<-S=c1n(C)c(C)c(C)n1C,ligand330-0
583,[Li]<-Nc1c(C)cc(C)cc1C,ligand866-0
584,[Be]=[C](NC1CCCCC1)c1ccco1,ligand3721-0
585,[Li]<-n1c(-c2c(C)cc(C)cc2C)n(-c2ccccc2)c2c3ccccc3c3ccccc3c21,ligand3726-0
586,[Be]=[C](C(=O)OC)c1ccc(OC)cc1,ligand3732-0
587,[Be]=[C]1C2OC(C)(C)OC2C(C2COC(C)(C)O2)N1C,ligand3738-0
588,[Li]<-N(=CC=Cc1ccccc1)c1ccccc1,ligand558-0
589,[Li]<-N1=C2NCCCN2CC1,ligand3753-0
590,[Li]<-n1ccc(Cc2ccccc2)cc1,ligand3760-0
591,[Li]<-n1cccc(Br)c1,ligand3778-0
592,[Li]<-P(c1ccco1)(c1ccco1)c1ccco1,ligand3790-0
593,[Li]<-n1ccc(-c2ccccc2)[nH]1,ligand1140-0
594,[Li]<-N1=C(c2cccc(C)c2)OCC1,ligand3215-0
595,[Li]<-N=C(C)ON(CC)CC,ligand1497-0
596,[Li]<-P(CCCN(C)C)(c1ccccc1)c1ccccc1,ligand3821-0
597,[Li]<-P1(c2ccccc2)CC1,ligand3825-0
598,[H]N=C(N)n1c(C)cc(C)n1->[Li],ligand1621-0
599,[Li]<-P(c1ccc(F)cc1)(c1ccc(F)cc1)c1ccc(F)cc1,ligand3852-0
600,[Li]<-P1(c2ccccc2)C2(C)C(C)=C(C)C1(C)C(C#N)=C2C#N,ligand3855-0
601,[Li]<-n1nc2ccccc2s1,ligand3859-0
602,[Li]<-p1(C([Si](C)(C)C)[Si](C)(C)C)nc(-c2ccsc2)nc1-c1ccccc1,ligand3871-0
603,[Li]<-S=P(Nc1ccc([N+](=O)[O-])cc1)(OCC)OCC,ligand3872-0
604,[Li]<-[B+]=C1C(c2c(C)cc(C)cc2C)=CC=C[C-]1c1c(C)cc(C)cc1C,ligand3876-0
605,[Li]<-n1c2c(c(Cl)c3ccccc31)CCCC2,ligand3886-0
606,[Li]<-P(Cc1c2ccccc2cc2ccccc12)(c1ccccc1)c1ccccc1,ligand3887-0
607,[Li]<-n1ccc(C(=O)c2ccccc2)cc1,ligand2710-0
608,[Li]<-N1=C2SCC(=O)N2CC1,ligand3892-0
609,[Li]<-n1ccc(Cl)cc1,ligand3337-0
610,[Be]=[C]1N(c2ccccc2)N=C(c2ccccc2)N1c1ccccc1,ligand3926-0
611,[Li]<-S=C1NCC(=O)N1,ligand3927-0
612,[Li]<-n1ccc(N=Nc2ccccc2)cc1,ligand897-0
613,[Li]<-O=C([O-])C[n+]1ccccc1,ligand1810-0
614,[Li]<-P(NC(=O)c1ccccc1)(c1ccccc1)c1ccccc1,ligand3948-0
615,[Li]<-S=c1[nH]c2ccc(C)cc2[nH]1,ligand1569-0
616,[Li]<-n1ccn(-c2cncnc2)c1,ligand3951-0
617,[Be]=[C](C)c1ccccc1,ligand3986-0
618,[Li]<-N1CC=CCO1,ligand836-0
619,[Li]<-n1ccc(C)cc1N,ligand135-0
620,[Be]=[C]1N(C)C=CN1Cc1c(F)cccc1Br,ligand4004-0
621,[Li]<-N1=C(C#Cc2ccccc2)CCC1,ligand3760-0
622,[Li]<-P(c1ccccc1N(C)C)(C(C)(C)C)C(C)(C)C,ligand4035-0
623,[Be]=[C]1N(C)C=CN1C(C)C,ligand132-0
624,[Li]<-N(=O)C(C)(C)C,ligand3637-0
625,[Li]<-O=P(CCC)(CCC)CCC,ligand4049-0
626,[Li]<-S=c1nccc[nH]1,ligand4053-0
627,[Li]<-n1ccccc1C(C)=NNC(=S)Nc1ccccc1,ligand4055-0
628,[Li]<-n1n[nH]c(-c2ccc(C#N)cc2)n1,ligand4057-0
629,[Li]<-n1cn(CC)c2ncnc(N)c21,ligand4081-0
630,[Li]<-n1ccsc1N,ligand3567-0
631,[Be]=[C]1N(Cc2ccccc2)C=NN1CC(=O)NC(C)(C)C,ligand4095-0
632,[Li]<-NN1CCCC1COC,ligand1497-0
633,[Li]<-P(OCC)(c1ccccc1)c1ccccc1,ligand2423-0
634,[Li]<-N1=C(c2ccc(C)cc2)C1,ligand178-0
635,[Li]<-n1ccc(C)cc1NC(C)(C)C,ligand4115-0
636,[Li]<-N1=NC(C(=O)OC)=CC1(CC)CC,ligand4116-0
637,[Be]=[C]1N(Cc2ccccc2)C=NN1C1CCCCC1O,ligand4120-0
638,[Li]<-P(Cc1ccc(F)cc1F)(c1ccccc1)c1ccccc1,ligand4130-0
639,[Li]<-n1ccc(C=O)cc1,ligand4133-0
640,[Be]=[C]1N(C)C2C3c4ccccc4C(c4ccccc43)C2N1C,ligand4135-0
641,[Be]=[C]1N(CCCC)C=CN1CCCN1C(=O)c2cccc3cccc(c23)C1=O,ligand4154-0
642,[Be]=[C]1N(CCCSC#N)c2ccccc2N1Cc1ccccc1,ligand4159-0
643,[Li]<-P1(c2ccccc2)C2C3(C(=O)OC)C(C(=O)OC)=CC1(C)C23C,ligand4161-0
644,[Be]=[C]1N(C)C=NN1C,ligand4162-0
645,[Li]<-n1ccc(C(C)(C)C)[nH]1,ligand132-0
646,[Li]<-P(C)C1=CC(=P(c2ccccc2)(c2ccccc2)c2ccccc2)C=C1,ligand4181-0
647,[Li]<-S=C(Nc1ccccc1)Nc1ncccn1,ligand4205-0
648,[Li]<-n1[nH]cc2c(=O)[nH]c(=O)[nH]c21,ligand4206-0
649,[Li]<-P1(N(C)C)N2CCCN=C2C2=NCCCN21,ligand4209-0
650,[Li]<-P(C(F)=C(F)F)(C(F)=C(F)F)c1ccccc1,ligand4218-0
651,[Li]<-O=c1cc(C)n(C)n1-c1ccccc1,ligand4222-0
652,[Li]<-n1cc(N)cc2ccccc21,ligand1140-0
653,[Be]=[C]1N(CCC#N)C=CN1c1c(C)cc(C)cc1C,ligand1678-0
654,[Li]<-P(=C=C1CC1)c1c(C(C)(C)C)cc(C(C)(C)C)cc1C(C)(C)C,ligand4236-0
655,[Li]<-n1cccn1S(=O)(=O)c1cccc2cccnc12,ligand4243-0
656,[Be]=[C]1N(Cc2ccccc2)C=CN1C(C)(C)C,ligand4069-0
657,[Li]<-n1nc2ccccc2c2ccccc21,ligand797-0
658,[Li]<-n1ccc(C(C)=NN)cc1,ligand4255-0
659,[Li]<-n1c(-c2ccccc2)cc(C)n1CC,ligand567-0
660,[Li]<-N=C(C)NC,ligand4258-0
661,[Li]<-P1(C2CCCCC2)C(C)CCC1C,ligand826-0
662,[Li]<-P(=C(OCC)c1ccccc1OC)C(C)(C)C,ligand4272-0
663,[Li]<-P(C=Cc1ccccc1)(c1ccccc1)c1ccccc1,ligand2476-0
664,[Li]<-P(CO)(CO)CO,ligand1228-0
