tmQMg-L ligand ID,Decoded SMILES,Connection IDs,Encoded SMILES
ligand585-0,[H]C1=C([H])C([H])=C2C(=C1[H])C(P(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])=C(N(C([H])([H])[H])C([H])([H])[H])C2([H])[H],"[[0], [24]]",CC(C)P1(->[Ir]<-N(C)(C)C2=C1c1ccccc1C2)C(C)C
ligand592-0,[H]C1=C([H])C([H])=C(P2[C@]3([H])C(C([H])([H])[H])=C(C([H])([H])[H])[C@@]2([H])C([H])([H])[C@]3([H])C(=O)C([H])([H])C([H])([H])[H])C([H])=C1[H],"[[0], [32]]",CCC1=O->[Ir]<-P2(c3ccccc3)C3CC1C2C(C)=C3C
ligand596-0,[H]c1nc(-c2nc([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c2[H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c1[H],"[[0], [10]]",CC(C)(C)c1ccn2->[Ir]<-n3ccc(C(C)(C)C)cc3-c2c1
ligand601-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C(F)(F)P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],"[[0], [6]]",FC1(F)P(->[Ir]<-P1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
ligand604-0,[H]C([H])([H])C([H])(N1C([H])([H])C([H])([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H])C([H])([H])[H],"[[0], [19]]",CC(C)N1CCN2(->[Ir]<-N(C(C)C)(CC1)CC2)C(C)C
ligand606-0,[H]c1nn(C([H])([H])n2nc([H])c([H])c2[H])c([H])c1[H],"[[1], [11]]",c1cn2Cn3cccn3->[Ir]<-n2c1
ligand624-0,[H]Oc1c([H])c([H])c(C([H])([H])[H])c([H])c1/C([H])=N/C([H])([H])C([H])([H])N([H])C([H])([H])[H],"[[0], [10]]",Cc1ccc(O)c(C=N2CCN(C)->[Ir]<-2)c1
ligand630-0,[H]/N=C(\N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])N1C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H],"[[16], [28]]",C1CC2CN3(->[Ir]<-N=C(N4CCOCC4)N2C1)CCCC3
ligand632-0,[H]c1nc2c(c([H])c1[H])c(Br)c(Br)c1c([H])c([H])c([H])nc12,"[[10], [15]]",Brc1c(Br)c2cccn3->[Ir]<-n4cccc1c4c23
ligand650-0,[H]/C(=N\[C@@]([H])(c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H])c1nc([H])c([H])c([H])c1[H],"[[0], [7]]",CC(c1ccccc1)N1=Cc2ccccn2->[Ir]<-1
ligand668-0,[H]c1nc(-c2nc([H])c(Br)c([H])c2[H])c([H])c([H])c1Br,"[[6], [11]]",Brc1ccc2-c3ccc(Br)cn3->[Ir]<-n2c1
ligand669-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C(P(C3=C([H])C([H])=C([H])C([H])=C3[H])C3=C([H])C([H])=C([H])C([H])=C3[H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],"[[0], [19]]",c1ccc(P2(->[Ir]<-P(c3ccccc3)(c3ccccc3)c3ccccc32)c2ccccc2)cc1
ligand684-0,[H]OC(=O)C([H])([H])/N=C(\O[H])C([H])([H])N([H])[H],"[[3], [6]]",O=C(O)CN1->[Ir]<-NCC=1O
ligand687-0,[H]c1nc2c(OC([H])([H])C(=O)N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c([H])c(Cl)c2c([H])c1[H],"[[10], [22]]",Clc1ccc2OCC(=O->[Ir]<-n3cccc1c23)N1CCCC1
ligand691-0,[H]O/N=C(\C([H])([H])[H])C(N([H])[H])(C([H])([H])[H])C([H])([H])[H],"[[1], [9]]",CC1=N(O)->[Ir]<-NC1(C)C
ligand699-0,[H]c1nc(C([H])([H])SC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1[H],"[[0], [18]]",CC(C)(C)S1Cc2ccccn2->[Ir]<-1
ligand703-0,[H]c1nc2c(c([H])c([H])c3c(Cl)c([H])c([H])nc32)c(Cl)c1[H],"[[0], [10]]",Clc1ccn2->[Ir]<-n3ccc(Cl)c4ccc1c2c43
ligand708-0,[H]c1nc(C(=O)c2c([H])c([H])c([H])c([H])c2[H])c([H])c([H])c1[H],"[[0], [7]]",c1ccc(C2=O->[Ir]<-n3ccccc32)cc1
ligand715-0,[H]C1=NC(C([H])([H])N2P3N(C([H])([H])C4=NC([H])=C([H])C([H])=C4[H])C([H])([H])C([H])([H])N(C([H])([H])C2([H])[H])C([H])([H])C([H])([H])N3C([H])([H])C2=C([H])C([H])=C([H])C([H])=N2)=C([H])C([H])=C1[H],"[[0], [40]]",c1ccc(CN2CCN3CCN(Cc4ccccn4)P24->[Ir]<-n2ccccc2CN4CC3)nc1
ligand720-0,[H]C1=NC(N2CN(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])=C2[H])=C([H])C([H])=C1[H],"[[3], [6]]",CCCCN1C=CN2c3ccccn3->[Ir]<-[Be]=[C]12
ligand723-1,[H]C1([H])SC2=C(SC(=C3SC(=S)C(=S)S3)S2)SC1([H])[H],"[[0], [5]]",C1CSC2=C(S1)SC(=C1SC3=S->[Ir]<-S=C3S1)S2
ligand724-0,[H]C1=C([H])N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])CN1C([H])([H])N1CN(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])=C1[H],"[[1], [11]]",CCCCN1C=CN2CN3C=CN(CCCC)[C]3=[Be]->[Ir]<-[Be]=[C]12
ligand731-0,[H]c1nc2c(N=C3N(C([H])([H])[H])C([H])([H])C([H])([H])N3C([H])([H])[H])c([H])c([H])c([H])c2c([H])c1[H],"[[0], [8]]",CN1CCN(C)C1=N1->[Ir]<-n2cccc3cccc1c32
ligand734-0,[H]c1nc(N([H])/C(=N/c2c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c2C([H])(C([H])([H])[H])C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c([H])c1[H],"[[0], [13]]",CC(C)c1cccc(C(C)C)c1N1->[Ir]<-n2ccccc2NC=1c1ccccc1
ligand745-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])[C@]([H])(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])[H])C([H])=C1[H],"[[0], [15]]",CC1CP(->[Ir]<-P1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
ligand748-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])N(C2=C(C([H])([H])[H])C(C([H])([H])[H])=C([H])C([H])=C2[H])P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],"[[0], [6]]",Cc1cccc(N2P(->[Ir]<-P2(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)c1C
ligand750-0,[H]C1=C([H])C([C@@]([H])(N2CN(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C2[H])C([H])([H])C([H])([H])[H])=C([C@@]([H])(N2CN(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C2[H])C([H])([H])C([H])([H])[H])C([H])=C1[H],"[[1], [43]]",CCC1c2ccccc2C(CC)N2C=CN(C(C)C)[C]2=[Be]->[Ir]<-[Be]=[C]2N(C(C)C)C=CN21
ligand751-0,[H]C1=C([H])N(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C(P(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=N1,"[[3], [5]]",CC(C)(C)P1(->[Ir]<-P(c2ccccc2)(c2ccccc2)n2ccnc21)C(C)(C)C
ligand757-0,[H]c1nc(/N=N/c2c([H])c([H])c([H])c([H])c2[H])c([H])c([H])c1[H],"[[0], [7]]",c1ccc(N2=Nc3ccccn3->[Ir]<-2)cc1
ligand789-0,[H]/C(=N\c1c([H])c([H])c([H])c([H])c1C([H])([H])[H])c1nc2c([H])c([H])c([H])c([H])c2c([H])c1[H],"[[0], [9]]",Cc1ccccc1N1=Cc2ccc3ccccc3n2->[Ir]<-1
ligand792-0,[H]/C(=N/C([H])([H])C([H])([H])Sc1c([H])c([H])c([H])c([H])c1[H])c1c2c([H])c([H])c([H])c([H])c2c([H])c2c([H])c([H])c([H])c([H])c12,"[[0], [12]]",C(c1c2ccccc2cc2ccccc12)=N1CCS(->[Ir]<-1)c1ccccc1
ligand793-0,[H]c1c([H])c([H])c2c(c1[H])C([H])([H])[C@]1([H])OC(C3(C4=N[C@]5([H])c6c([H])c([H])c([H])c([H])c6C([H])([H])[C@]5([H])O4)C([H])([H])C3([H])[H])=N[C@]21[H],"[[3], [25]]",c1ccc2c(c1)CC1OC3C4(C5=N(->[Ir]<-N=3C21)C1c2ccccc2CC1O5)CC4
ligand808-0,[H]C1=C([H])C2=C(C([H])=C1[H])N([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])CN2C([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])N1CN([C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C2=C1C([H])=C([H])C([H])=C2[H],"[[16], [37]]",CCC(C)N1[C]2=[Be]->[Ir]<-[Be]=[C]3N(CCOCCOCCN2c2ccccc21)c1ccccc1N3C(C)CC
ligand809-0,[H]c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c(/N=C2C(=N/c3c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c3C([H])([H])[H])/c3c([H])c([H])c([H])c4c([H])c([H])c([H])c/2c34)c1C([H])([H])[H],"[[2], [8]]",Cc1cc(C)c(N2->[Ir]<-N(=C3C=2c2cccc4cccc3c24)c2c(C)cc(C)cc2C)c(C)c1
ligand812-0,[H]C([H])([H])C([H])([H])C([H])([H])SC([H])([H])C([H])([H])SC([H])([H])C([H])([H])C([H])([H])[H],"[[0], [9]]",CCCS1CCS(CCC)->[Ir]<-1
ligand820-0,[H]OC(=O)c1[s+]c(=C(c2nc([H])c([H])c([H])c2[H])c2nc([H])c([H])c([H])c2[H])s/c1=C(\[O-])O[H],"[[16], [18]]",O=C(O)c1[s+]c(=C2c3ccccn3->[Ir]<-n3ccccc32)sc1=C([O-])O
ligand825-0,[H]c1nc2c(nc1[H])c1c([H])c([H])c([H])nc1c1nc([H])c([H])c([H])c21,"[[0], [7]]",c1cc2c3nccnc3c3cccn4->[Ir]<-n(c1)c2c34
ligand827-0,[H]C1=C([H])C([H])=C([H])C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])=N1,"[[0], [4]]",c1ccc(P2(->[Ir]<-n3ccccc32)c2ccccc2)cc1
ligand830-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],"[[0], [11]]",c1ccc(P2(CCP(->[Ir]<-2)(c2ccccc2)c2ccccc2)c2ccccc2)cc1
ligand847-0,[H]C1=C([H])C([H])=C(S/C(=C(/[H])P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],"[[0], [10]]",CC(C)(C)C1=CP(->[Ir]<-S1c1ccccc1)(c1ccccc1)c1ccccc1
ligand853-0,[H]C1=C([H])C([H])=C(P2[C@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])C([H])([H])[H])C(P2[C@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])C([H])([H])[H])=C1[H],"[[0], [25]]",CCC1CCC(CC)P12->[Ir]<-P1(c3ccccc32)C(CC)CCC1CC
ligand856-0,[H]/C(=N\C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c1nc([H])c([H])c([H])c1[H],"[[0], [10]]",CC(C)(C)N1=Cc2ccccn2->[Ir]<-1
ligand865-0,[H]c1c(C([H])([H])[H])nn(C([H])([H])C([H])([H])N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c1C([H])([H])[H],"[[0], [18]]",Cc1cc(C)n2->[Ir]<-N(CCn12)C(C)(C)C
ligand879-0,[H]C1=C([H])C(N(C([H])([H])[H])C([H])([H])[H])=C([H])N(C2=NC([H])=C([H])C([H])=C2[H])C1,"[[0], [9]]",CN(C)C1=CN2c3ccccn3->[Ir]<-[Be]=[C]2C=C1
ligand880-0,[H]Oc1c(C([H])([H])[H])c(C([H])([H])[H])nn1C(=S)N([H])[H],"[[8], [13]]",Cc1c(O)n2C(N)=S->[Ir]<-n2c1C
ligand887-0,[H]C1=C([H])C([H])=C([Se]C([H])([H])C([H])([H])[Se]C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],"[[0], [10]]",c1ccc([Se]2CC[Se](->[Ir]<-2)c2ccccc2)cc1
ligand902-0,[H]c1nc(C(=O)N([H])C([H])([H])[H])c([H])c([H])c1[H],"[[0], [4]]",CNC1=O->[Ir]<-n2ccccc21
ligand909-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])/C([H])=C(/[H])P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],"[[0], [15]]",C1=CP(->[Ir]<-P1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
ligand913-0,[H]c1c([H])c([H])c(C([H])([H])N([H])C([H])([H])[C@]2([H])N(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])[C@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C2([H])[H])c([H])c1[H],"[[4], [22]]",c1ccc(CN2CC3CC(c4ccccc4)N3(Cc3ccccc3)->[Ir]<-2)cc1
ligand925-0,[H]c1nc(-c2nnn(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c2[H])c([H])c([H])c1[H],"[[0], [10]]",CCCCCCn1cc2-c3ccccn3->[Ir]<-n2n1
ligand926-0,[H]c1c([H])c(/N=C2\SC([H])([H])C([H])([H])N2C2=NC([H])([H])C([H])([H])C([H])([H])S2)c([H])c(Cl)c1Cl,"[[0], [19]]",Clc1ccc(N2->[Ir]<-N3=C(N4CCSC=24)SCCC3)cc1Cl
ligand935-0,[H]/C(=N\C([H])([H])C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])c1nc([H])c([H])c([H])c1[H],"[[0], [9]]",CCOC(=O)CCN1=Cc2ccccn2->[Ir]<-1
ligand946-0,[H]/C(=N\c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])c1nc([H])c([H])c([H])c1[H],"[[0], [10]]",COc1ccc(N2=Cc3ccccn3->[Ir]<-2)cc1
ligand951-0,[H]C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])SC([H])([H])C([H])([H])C1([H])[H],"[[0], [16]]",CN12->[Ir]<-S(CCC1)CCC2
ligand956-0,[H]N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H],"[[4], [14]]",C1CCN->[Ir]<-NC1
ligand958-0,[H]c1nc(/N=N/c2c([H])c([H])c([H])c([H])c2[H])c([H])c([H])c1Br,"[[0], [10]]",Brc1ccc2N=N(->[Ir]<-n2c1)c1ccccc1
ligand969-0,[H]C([H])([H])P(C([H])([H])[H])C([H])([H])C([H])([H])P(=O)(C([H])([H])[H])C([H])([H])[H],"[[0], [16]]",CP1(C)CCP(C)(C)->[Ir]<-O=1
ligand978-0,[H]c1nc(-c2nc([H])c([H])c(C#C[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c2[H])c([H])c([H])c1[H],"[[0], [9]]",C[Si](C)(C)C#Cc1ccn2->[Ir]<-n3ccccc3-c2c1
ligand982-0,[H]c1c([H])c([H])c(N([H])[H])c(N=O)c1[H],"[[1], [7]]",O=N1->[Ir]<-Nc2ccccc21
ligand998-0,[H]c1c([H])c([H])c(C([H])([H])[C@@]2([H])N=C(C3=N[C@@]([H])(C([H])([H])c4c([H])c([H])c([H])c([H])c4[H])C([H])([H])O3)OC2([H])[H])c([H])c1[H],"[[4], [8]]",c1ccc(CC2COC3C4=N(->[Ir]<-N=32)C(Cc2ccccc2)CO4)cc1
ligand1007-0,[H]c1nc(-c2nc([H])c(C([H])([H])[H])c([H])c2[H])c([H])c([H])c1C([H])([H])[H],"[[0], [10]]",Cc1ccc2-c3ccc(C)cn3->[Ir]<-n2c1
ligand1021-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])=C1[H],"[[0], [15]]",CCN1(CC)CCP(->[Ir]<-1)(c1ccccc1)c1ccccc1
ligand1026-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])N2CN([H])C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=C2[H])C([H])=C1[H],"[[0], [28]]",CC(C)(C)C1=CN2CCP(->[Ir]<-[Be]=[C]2N1)(c1ccccc1)c1ccccc1
ligand1030-0,[H]N(C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])N([H])C([H])([H])[H],"[[1], [12]]",CN1->[Ir]<-N(C)C2CCCCC21
ligand1045-0,[H]c1nc(-c2nnn3c([H])c([H])c([H])c([H])c23)c([H])c([H])c1[H],"[[0], [9]]",c1ccn2->[Ir]<-n3nn4ccccc4c3-c2c1
ligand1053-0,[H]c1nc2c(SC([H])([H])[H])c([H])c([H])c([H])c2c([H])c1[H],"[[0], [9]]",CS1->[Ir]<-n2cccc3cccc1c32
ligand1054-0,[H]C1=C([H])C([H])=C(P2[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[H])C(P2[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[H])=C1[H],"[[0], [19]]",CC1CCC(C)P12->[Ir]<-P1(c3ccccc32)C(C)CCC1C
ligand1060-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C(/C([H])=N/C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])C([H])=C1[H],"[[0], [32]]",CC(C)(C)N1=CC2=C(P(->[Ir]<-1)(c1ccccc1)c1ccccc1)CCC2
ligand1067-0,[H]C([H])(P(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])P(C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],"[[0], [11]]",CC(C)P1(CP(->[Ir]<-1)(C1CCCCC1)C1CCCCC1)C(C)C
ligand1073-0,[H]/C(=N\C([H])([H])C([H])([H])/N=C(\[H])c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],"[[0], [8]]",C(c1ccccc1)=N1CCN(=Cc2ccccc2)->[Ir]<-1
ligand1074-0,[H]c1nc(-c2nc([H])c([H])n2C([H])([H])[H])n(C([H])([H])[H])c1[H],"[[0], [8]]",Cn1ccn2->[Ir]<-n3ccn(C)c3-c12
ligand1079-0,[H]c1nc(-c2nnn(-c3c([H])c([H])c(-c4c([H])c([H])c([H])c([H])c4[H])c([H])c3[H])c2[H])c([H])c([H])c1[H],"[[0], [9]]",c1ccc(-c2ccc(-n3cc4-c5ccccn5->[Ir]<-n4n3)cc2)cc1
ligand1081-0,[H]c1nc(C([H])([H])N([H])C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c([H])c1[H],"[[11], [17]]",CSCCN1Cc2ccccn2->[Ir]<-1
ligand1082-0,[H]c1nc2c(c([H])c1[H])N([H])C1(N([H])c3c-2nc([H])c([H])c3[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],"[[0], [9]]",c1cc2c3n(->[Ir]<-n4cccc(c4-3)NC3(CCCCC3)N2)c1
ligand1092-0,[H]C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])[H],"[[9], [32]]",COCCO1CCOCCOCCO(C)->[Ir]<-1
ligand1111-0,[H]c1nc2c3nc([H])c([H])c([H])c3c3c(nc(-c4sc([H])c([H])c4[H])n3[H])c2c([H])c1[H],"[[3], [12]]",c1csc(-c2nc3c4cccn5->[Ir]<-n6cccc(c3[nH]2)c6c45)c1
ligand1115-0,[H]N1C([H])([H])C([H])([H])[C@]([H])(N([H])C([H])([H])[H])C1([H])[H],"[[0], [12]]",CN1->[Ir]<-N2CCC1C2
ligand1118-0,[H]Oc1c([H])c([H])c([H])c([H])c1N([H])C([H])([H])c1nc([H])c([H])c([H])c1[H],"[[7], [18]]",Oc1ccccc1N1Cc2ccccn2->[Ir]<-1
ligand1119-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])[C@]([H])(C2=C([H])C([H])=C([H])C([H])=C2[H])P(=O)(OC([H])([H])C([H])([H])[H])OC([H])([H])C([H])([H])[H])C([H])=C1[H],"[[2], [6]]",CCOP1(OCC)=O->[Ir]<-P(c2ccccc2)(c2ccccc2)C1c1ccccc1
ligand1127-0,[H]O/N=C1\C([H])([H])[C@@]2([H])C([H])([H])[C@]([H])(C2(C([H])([H])[H])C([H])([H])[H])[C@]1(SC([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H],"[[0], [6]]",CC1(C)C2CC3=N(O)->[Ir]<-S(Cc4ccccc4)C3(C)C1C2
ligand1161-0,[H]c1c([H])c([H])c2sc(-c3nc4c([H])c([H])c([H])c([H])c4c([H])c3[H])nc2c1[H],"[[3], [7]]",c1ccc2c(c1)ccc1-c3sc4ccccc4n3->[Ir]<-n12
ligand1163-0,[H]C1=C([H])C([H])=C([H])C(C([H])([H])P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])=N1,"[[0], [11]]",c1ccc(P2(Cc3ccccn3->[Ir]<-2)c2ccccc2)cc1
ligand1171-0,[H]N([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H],"[[0], [10]]",C1CN->[Ir]<-NC1
ligand1179-0,[H]c1nc(C([H])([H])n2nc(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1[H],"[[0], [18]]",CC(C)(C)c1cc(C(C)(C)C)n2->[Ir]<-n3ccccc3Cn12
ligand1182-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2OC([H])([H])[H])C([H])([H])C([H])([H])P(C2=C([H])C([H])=C([H])C([H])=C2OC([H])([H])[H])C2=C(OC([H])([H])[H])C([H])=C([H])C([H])=C2[H])C(OC([H])([H])[H])=C1[H],"[[0], [19]]",COc1ccccc1P1(CCP(->[Ir]<-1)(c1ccccc1OC)c1ccccc1OC)c1ccccc1OC
ligand1202-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2SC([H])([H])[H])C([H])=C1[H],"[[0], [16]]",CS1->[Ir]<-P(c2ccccc2)(c2ccccc2)c2ccccc21
ligand1207-0,[H]c1c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c(-n2nnc(-c3nnn(-c4c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c4C([H])(C([H])([H])[H])C([H])([H])[H])c3[H])c2[H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c1[H],"[[1], [11]]",CC(C)c1cccc(C(C)C)c1-n1cc2-c3cn(-c4c(C(C)C)cccc4C(C)C)nn3->[Ir]<-n2n1
ligand1215-0,[H]c1c([H])c([H])c(P(=O)(/C(=P/c2c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],"[[0], [8]]",CC1=P(->[Ir]<-O=P1(c1ccccc1)c1ccccc1)c1c(C(C)(C)C)cc(C(C)(C)C)cc1C(C)(C)C
ligand1227-0,[H]N([H])C([H])([H])C([H])([H])P(C([H])([H])[H])C([H])([H])[H],"[[0], [15]]",CP1(C)CCN->[Ir]<-1
ligand1230-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])/C([H])=C(\P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],"[[0], [18]]",CC(C)(C)C1=CP(->[Ir]<-P1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
ligand1237-0,[H]C1=NC(C([H])([H])C([H])([H])P(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])[H])=C([H])C([H])=C1[H],"[[2], [14]]",CCP1(CCc2ccccn2->[Ir]<-1)c1ccccc1
ligand1246-0,[H]C1([H])N2C([H])([H])[C@]3([H])C([H])([H])[C@@]([H])(C([H])([H])N4C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]43[H])[C@@]2([H])C([H])([H])C([H])([H])C1([H])[H],"[[0], [25]]",C1CCN23->[Ir]<-N45CCCCC4C(CC(C5)C2C1)C3
ligand1249-0,[H]C1=C([H])C([H])=C(/N=C(/P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],"[[0], [4]]",CC(C)(C)C1=N(->[Ir]<-P1(c1ccccc1)c1ccccc1)c1ccccc1
ligand1287-0,[H]C1=C([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])CN1P(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],"[[0], [7]]",CC(C)N1C=CN2P(->[Ir]<-[Be]=[C]12)(C(C)(C)C)C(C)(C)C
ligand1299-0,[H]C1=C([H])N(C([H])([H])N2CN(C([H])([H])[H])C([H])=C2[H])CN1C([H])([H])[H],"[[0], [15]]",CN1C=CN2CN3C=CN(C)[C]3=[Be]->[Ir]<-[Be]=[C]12
