tmQMg-L ligand ID,Decoded SMILES,Connection IDs,Encoded SMILES
ligand15707-0,[H]c1c([H])c([H])c2c(nc(-c3nc4c([H])c([H])c([H])c([H])c4n3[H])n2[H])c1[H],[[1]],[Li]<-n1c(-c2nc3ccccc3[nH]2)[nH]c2ccccc21
ligand15713-0,[H]C1=C([H])C([H])=C(C([H])([H])N2CN(C([H])(C([H])([H])[H])C([H])([H])[H])C3=C2C([H])=C([H])C([H])=C3[H])C([H])=C1[H],[[1]],[Be]=[C]1N(Cc2ccccc2)c2ccccc2N1C(C)C
ligand15715-0,[H]c1nc(/N=N/c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)n(C([H])([H])C([H])([H])[H])c1[H],[[0]],[Li]<-n1ccn(CC)c1N=Nc1cccc2ccccc12
ligand15717-0,[H]C([H])([H])C(/N=B\N1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],[[0]],[Li]<-N(=BN1C(C)(C)CCCC1(C)C)C(C)(C)C
ligand15750-0,[H]C1=C([H])C([H])([H])[C@]23C([H])([H])OC([H])([H])[C@]2(C([H])([H])SC3([H])[H])C1([H])[H],[[0]],[Li]<-S1CC23CC=CCC2(COC3)C1
ligand15760-0,[H]C1=C([H])C([H])=C(N([H])CN2C([H])([H])C([H])([H])C2([H])[H])C([H])=C1[H],[[0]],[Be]=[C](Nc1ccccc1)N1CCC1
ligand15764-0,[H]c1nc(-c2c([H])c([H])c([H])c([H])c2[H])oc1-c1c([H])c([H])c([H])c([H])c1[H],[[3]],[Li]<-n1cc(-c2ccccc2)oc1-c1ccccc1
ligand15768-0,[H]c1nc([H])c([H])c(-c2c([H])c([H])nc(-c3nc([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c3[H])c2[H])c1[H],[[0]],[Li]<-n1ccc(-c2ccnc(-c3cc(C(C)(C)C)ccn3)c2)cc1
ligand15770-0,[H]C1=C([H])C([H])=C([C@]([H])(N2CN(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C3=C2C2=C(C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C23)C([H])([H])[H])C([H])=C1[H],[[2]],[Be]=[C]1N(CCCC)c2c(c3ccccc3c3ccccc23)N1C(C)c1ccccc1
ligand15788-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],[[0]],[Li]<-P(NC(C)(C)C)(c1ccccc1)c1ccccc1
ligand15790-0,[H]c1c([H])c([H])c2c(c1[H])N=C(C([H])([H])[H])C2([H])[H],[[0]],[Li]<-N1=C(C)Cc2ccccc21
ligand15805-0,[H]C1=C(F)C([H])=C(F)C(N2CN(C3=C([H])C([H])=C(F)C([H])=C3F)C([H])=C2[H])=C1[H],[[8]],[Be]=[C]1N(c2ccc(F)cc2F)C=CN1c1ccc(F)cc1F
ligand15806-0,[H]C1=C([H])C([H])=C(P2SC([H])([H])C(C([H])([H])[H])=C(C([H])([H])[H])C2([H])[H])C([H])=C1[H],[[2]],[Li]<-P1(c2ccccc2)CC(C)=C(C)CS1
ligand15809-0,[H]c1nc([H])c([H])o1,[[0]],[Li]<-n1ccoc1
ligand15817-0,[H]C1=C([H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C(N2C[C@@]3(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])C([H])([H])[C@@]3([H])C([H])([H])[H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C1[H],[[3]],[Be]=[C]1N(c2c(C(C)C)cccc2C(C)C)C2(C)CCC1(C(C)C)C(C)C2
ligand15818-0,[H]C1=C2C(=C([H])C3=C1N(C([H])([H])[H])CN3C([H])([H])[H])N(C([H])([H])[H])C(=O)N2C([H])([H])[H],[[23]],[Be]=[C]1N(C)c2cc3c(cc2N1C)n(C)c(=O)n3C
ligand15820-0,[H]c1c([H])c([H])c2c([H])c(C([H])([H])[H])c(-c3nc4c([H])c([H])c([H])c([H])c4c([H])c3C([H])([H])[H])nc2c1[H],[[0]],[Li]<-n1c(-c2nc3ccccc3cc2C)c(C)cc2ccccc21
ligand15821-0,[H]C1=C([H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C(N2CN(C([H])([H])C3=C(F)C(F)=C(F)C(F)=C3F)C([H])=C2[H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C1[H],[[14]],[Be]=[C]1N(Cc2c(F)c(F)c(F)c(F)c2F)C=CN1c1c(C(C)C)cccc1C(C)C
ligand15825-0,[H]c1nc(C([H])([H])C([H])([H])Cl)c([H])c([H])c1[H],[[0]],[Li]<-n1ccccc1CCCl
ligand15832-0,[H]C([H])([H])N1C(=S)N(C([H])([H])[H])C([H])([H])C1([H])[H],[[0]],[Li]<-S=C1N(C)CCN1C
ligand15836-0,[H]N(C(=O)N([H])C([H])([H])[H])C([H])([H])[H],[[7]],[Li]<-O=C(NC)NC
ligand15844-0,[H]C1=C([H])C([H])=C(C([H])(C([H])([H])[H])C([H])([H])[H])C(P(C2=C([H])C([H])=C([H])C([H])=C2C([H])(C([H])([H])[H])C([H])([H])[H])C2=C(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C([H])C([H])=C2[H])=C1[H],[[0]],[Li]<-P(c1ccccc1C(C)C)(c1ccccc1C(C)C)c1ccccc1C(C)C
ligand15846-0,[H]c1sc(-c2noc(-c3sc([H])c([H])c3[H])c3c([H])c([H])c([H])c2-3)c([H])c1[H],[[0]],[Li]<-n1oc(-c2cccs2)c2cccc-2c1-c1cccs1
ligand15858-0,[H]/C(=N\c1c([H])c([H])c([H])c([H])c1[H])c1nc(OC([H])([H])[H])c([H])c([H])c1[H],[[4]],[Li]<-n1c(C=Nc2ccccc2)cccc1OC
ligand15868-0,[H]c1c([H])c([H])c(C2=NN(C(=S)N([H])[H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C2([H])[H])c([H])c1[H],[[0]],[Li]<-S=C(N)N1N=C(c2ccccc2)CC1c1ccccc1
ligand15870-0,[H]c1c([H])c([H])c2c(c1[H])Sc1c([H])c([H])c([H])c([H])c1N2C([H])([H])[H],[[0]],[Li]<-S1c2ccccc2N(C)c2ccccc21
ligand15871-0,[H]c1c([H])c([H])c(N2N=c3c([H])c([H])c([H])c([H])c3=P2(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],[[16]],[Li]<-N1=c2ccccc2=P(c2ccccc2)(c2ccccc2)N1c1ccccc1
ligand15874-0,[H]C([H])([H])C(=PC([H])([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],[[3]],[Li]<-P(=C(C)C)C([Si](C)(C)C)[Si](C)(C)C
ligand15897-0,[H]C1=C([H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C(N([H])CN(C([H])([H])C([H])(OC([H])([H])[H])OC([H])([H])[H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C1[H],[[14]],[Be]=[C](Nc1c(C(C)C)cccc1C(C)C)N(CC(OC)OC)C1CCCCCCC1
ligand15902-0,[H]Oc1c(C([H])([H])[H])nc([H])c(C([H])([H])O[H])c1C([H])([H])O[H],[[0]],[Li]<-n1cc(CO)c(CO)c(O)c1C
ligand15905-0,[H]c1c([H])c(C([H])([H])[H])c2nc3c(nc2c1[H])[C@@]1([H])C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H],[[25]],[Li]<-n1c2c(nc3c(C)cccc31)C1(C)CCC2C1(C)C
ligand15911-0,[H]C1=C([H])N(C([H])([H])[H])CO1,[[0]],[Be]=[C]1OC=CN1C
ligand15918-0,[H]C1=NC(N2CN(C([H])([H])C([H])=C([H])[H])C([H])=C2[H])=C([H])C([H])=C1[H],[[2]],[Be]=[C]1N(CC=C)C=CN1c1ccccn1
ligand15924-0,[H]C1=C(P(C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])N(C2=C([H])C([H])=C([H])C([H])=C2[H])N=N1,[[0]],[Li]<-P(c1cnnn1-c1ccccc1)(C1CCCCC1)C1CCCCC1
ligand15925-0,[H]c1c([H])c([H])c(C([H])([H])SC([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],[[3]],[Li]<-S(Cc1ccccc1)Cc1ccccc1
ligand15926-0,[H]C([H])([H])C1=C(C([H])([H])[H])C([H])([H])P(F)C1([H])[H],[[0]],[Li]<-P1(F)CC(C)=C(C)C1
ligand15951-0,[H]c1nc([H])n(-c2nnc(Cl)c([H])c2[H])n1,[[13]],[Li]<-n1cnn(-c2ccc(Cl)nn2)c1
ligand15959-0,[H]c1c(Br)nc(-c2nc3c([H])c([H])c([H])c([H])c3o2)c([H])c1[H],[[3]],[Li]<-n1c(-c2cccc(Br)n2)oc2ccccc21
ligand15964-0,[H]C1=C(Br)C([H])=C(C([H])([H])[H])C(N2CN(C3=C(C([H])([H])[H])C([H])=C(Br)C([H])=C3C([H])([H])[H])C([H])=C2[H])=C1C([H])([H])[H],[[18]],[Be]=[C]1N(c2c(C)cc(Br)cc2C)C=CN1c1c(C)cc(Br)cc1C
ligand15967-0,[H]C1=C([H])C([H])=C(C2=C(C3=C([H])C([H])=C([H])C([H])=C3[H])N(C([H])([H])C3=C([H])C([H])=C([H])C([H])=C3[H])CN2C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],[[15]],[Be]=[C]1N(Cc2ccccc2)C(c2ccccc2)=C(c2ccccc2)N1Cc1ccccc1
ligand15972-0,[H]C1=C([H])C([H])=C(C2=C([H])C([H])=C([H])C([H])=C2P(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],[[0]],[Li]<-P(c1ccccc1)(c1ccccc1-c1ccccc1)C(C)C
ligand15976-0,[H]OP(C([H])([H])[H])C([H])([H])[H],[[2]],[Li]<-P(C)(C)O
ligand15978-0,[H]C1=NN(C2=C([H])C([H])=C([H])C([H])=C2[H])CN1C([H])([H])C([H])([H])F,[[8]],[Be]=[C]1N(CCF)C=NN1c1ccccc1
ligand15985-0,[H]c1c([H])c([H])c(C2=NC([H])([H])C([H])([H])N2[H])c([H])c1[H],[[0]],[Li]<-N1=C(c2ccccc2)NCC1
ligand15993-0,[H]C1=C(c2c([H])c([H])c([H])c([H])c2[H])[C@@](OC([H])([H])C([H])([H])[H])(/C([H])=C(\[H])C([H])([H])[H])N=C1OC([H])([H])C([H])([H])[H],[[0]],[Li]<-N1=C(OCC)C=C(c2ccccc2)C1(C=CC)OCC
ligand16010-0,[H]ON([H])C(=O)c1c([H])c([H])nc([H])c1[H],[[13]],[Li]<-n1ccc(C(=O)NO)cc1
ligand16011-0,[H]c1c([H])c([H])[n+](C([H])([H])C(=S)[S-])c([H])c1[H],[[0]],[Li]<-S=C([S-])C[n+]1ccccc1
ligand16015-0,[H]c1nnc([H])n1C([H])([H])[H],[[0]],[Li]<-n1cn(C)cn1
ligand16016-0,[H]c1nc([S@@+]([O-])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c([H])c1[H],[[0]],[Li]<-n1ccccc1[S+]([O-])CCC
ligand16024-0,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])P(=O)(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],[[3]],[Li]<-O=P(CCCC)(CCCC)CCCC
ligand16029-0,[H]C1=C([H])C([H])=C(C2=C(C3=C([H])C([H])=C([H])C([H])=C3[H])N(C([H])([H])C3=C([H])C([H])=C([H])C([H])=C3[H])CN2C([H])([H])[H])C([H])=C1[H],[[0]],[Be]=[C]1N(C)C(c2ccccc2)=C(c2ccccc2)N1Cc1ccccc1
ligand16044-0,[H]c1nc(C#N)c([H])c([H])c1[H],[[0]],[Li]<-n1ccccc1C#N
ligand16045-0,[H]c1c([H])c2c(c([H])c1N=C(N([H])C([H])(C([H])([H])[H])C([H])([H])[H])N([H])C([H])(C([H])([H])[H])C([H])([H])[H])OC([H])([H])O2,[[12]],[Li]<-N(=C(NC(C)C)NC(C)C)c1ccc2c(c1)OCO2
ligand16046-0,[H]C([H])([H])SCN(C([H])([H])[H])C([H])([H])[H],[[2]],[Be]=[C](SC)N(C)C
ligand16052-0,[H]/C(=N\c1c([H])c([H])c([H])c([H])c1Br)c1nc([H])c([H])c([H])c1[H],[[16]],[Li]<-n1ccccc1C=Nc1ccccc1Br
ligand16056-0,[H]/N=C(\OC([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[H],[[0]],[Li]<-N=C(CC)OC(C)C
ligand16057-0,[H]C1=C([H])C(P(C([H])([H])[H])C([H])([H])[H])=C(C([H])([H])[H])C([H])=C1[H],[[0]],[Li]<-P(C)(C)c1ccccc1C
ligand16070-0,[H]N(C(=O)P([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],[[0]],[Li]<-PC(=O)NC1CCCCC1
ligand16077-0,[H]c1nc([H])c([H])c(C(=O)OC([H])([H])[H])c1[H],[[7]],[Li]<-n1ccc(C(=O)OC)cc1
ligand16088-0,[H]/C(=N\N([H])c1nc([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],[[0]],[Li]<-n1ccccc1NN=Cc1ccccc1
ligand16111-0,[H]c1nc(-c2c([H])c([H])c(-c3nc([H])c(-c4c([H])c([H])c([H])c([H])c4[H])o3)c([H])c2[H])oc1-c1c([H])c([H])c([H])c([H])c1[H],[[6]],[Li]<-n1cc(-c2ccccc2)oc1-c1ccc(-c2ncc(-c3ccccc3)o2)cc1
ligand16134-0,[H]C1=C2C(=C([H])C(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])=C1OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])N(C([H])([H])[H])CN2C([H])([H])[H],[[6]],[Be]=[C]1N(C)c2cc(OCCCC)c(OCCCC)cc2N1C
ligand16135-0,[H]C([H])([H])C([H])([H])P1P2P3P2P(C([H])([H])C([H])([H])[H])P1P3C([H])([H])C([H])([H])[H],[[0]],[Li]<-p1(CC)p2p(CC)p3p(p2CC)p31
ligand16136-0,[H]N1C(=O)N([H])C([H])([H])C1([H])[H],[[0]],[Li]<-O=C1NCCN1
ligand16148-0,[H]C1=C([H])C([H])=C(C([H])(C2=C([H])C([H])=C([H])C([H])=C2[H])P(Cl)C2=C([H])N(C([H])([H])[H])C(=S)S2)C([H])=C1[H],[[1]],[Li]<-P(Cl)(c1cn(C)c(=S)s1)C(c1ccccc1)c1ccccc1
ligand16159-0,[H]C1=C([H])C(F)=C(C([H])([H])N2CN(C([H])([H])[H])C([H])=C2[H])C(Cl)=C1[H],[[1]],[Be]=[C]1N(C)C=CN1Cc1c(F)cccc1Cl
ligand16163-0,[H]c1nc(C([H])([H])[H])n(C([H])([H])OC([H])([H])C([H])([H])[H])c1[H],[[0]],[Li]<-n1ccn(COCC)c1C
ligand16173-0,[H]C1=C(P(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])/C(=N/c2c(C([H])([H])[H])c([H])c([H])c([H])c2C([H])([H])[H])c2c([H])c([H])c([H])c([H])c21,[[0]],[Li]<-P(C1=Cc2ccccc2C1=Nc1c(C)cccc1C)(c1ccccc1)c1ccccc1
ligand16176-0,[H]c1nn([H])c(N([H])[H])c1C(=O)OC([H])([H])C([H])([H])[H],[[11]],[Li]<-n1cc(C(=O)OCC)c(N)[nH]1
ligand16187-0,[H]C1=C([H])C([H])=C(C([H])([H])N2CN(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C3=C2C([H])=C([H])C([H])=C3[H])C([H])=C1[H],[[1]],[Be]=[C]1N(CCCC)c2ccccc2N1Cc1ccccc1
ligand16194-0,[H]C1=NC(C([H])([H])C([H])([H])P(C([H])([H])C([H])([H])C2=NC([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])C2=NC([H])=C([H])C([H])=C2[H])=C([H])C([H])=C1[H],[[0]],[Li]<-P(CCc1ccccn1)(CCc1ccccn1)CCc1ccccn1
ligand16202-0,[H]c1c([H])c(/C(=N/N([H])C(=S)N([H])[H])C([H])([H])[H])c([H])c(Cl)c1Cl,[[0]],[Li]<-S=C(N)NN=C(C)c1ccc(Cl)c(Cl)c1
ligand16204-0,[H]OC1=C([H])C([H])=C([H])C([H])=C1N([H])C([H])([H])P(C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H],[[0]],[Li]<-P(CNc1ccccc1O)(c1ccccc1)c1ccccc1
ligand16205-0,[H]C([H])(P(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])P(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],[[0]],[Li]<-P(CP(C(C)(C)C)C(C)(C)C)(C(C)(C)C)C(C)(C)C
ligand16207-0,[H]c1c([H])c([H])c(N=C(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],[[0]],[Li]<-N(=C(C)C)c1ccccc1
ligand16220-0,[H]/C(=C(/[H])c1c([H])c([H])c(N(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H])c1c([H])c([H])c(-c2c([H])c(-c3nc([H])c([H])c([H])c3[H])nc(-c3c([H])c([H])c([H])c([H])c3[H])c2[H])c([H])c1[H],[[20]],[Li]<-n1ccccc1-c1cc(-c2ccc(C=Cc3ccc(N(CCC)CCC)cc3)cc2)cc(-c2ccccc2)n1
ligand16226-0,[H]C1=C([H])C([H])=C([C@@]([H])(N(P2OC3=C([H])C([H])=C([H])C([H])=C3C3=C(O2)C([H])=C([H])C([H])=C3[H])[C@]([H])(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],[[8]],[Li]<-p1(N(C(C)c2ccccc2)C(C)c2ccccc2)oc2ccccc2c2ccccc2o1
ligand16231-0,[H]C1=C([H])C([H])=C(C([H])([H])[H])C(P(C2=C(C([H])([H])[H])C([H])=C([H])C([H])=C2[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=C1[H],[[0]],[Li]<-P(c1ccccc1C)(c1ccccc1C)C(C)(C)C
ligand16237-0,[H]C1=C([H])C([H])=C(C2=C([H])C([H])=C([H])C([H])=C2N2CN(C3=C([H])C([H])=C([H])C([H])=C3C3=C([H])C([H])=C([H])C([H])=C3[H])C([H])=C2[H])C([H])=C1[H],[[2]],[Be]=[C]1N(c2ccccc2-c2ccccc2)C=CN1c1ccccc1-c1ccccc1
ligand16239-0,[H]C1=C([H])C([H])=C(P([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],[[0]],[Li]<-P(c1ccccc1)([Si](C)(C)C)[Si](C)(C)C
ligand16245-0,[H]C1=C([H])C([H])=C([H])C([H])(SC([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])=C1[H],[[0]],[Li]<-S(Cc1ccccc1)C1C=CC=CC=C1
ligand16259-0,[H]C1=C([H])C([H])=C(P2C(=O)N(C([H])([H])C([H])([H])[H])C(=O)[C@@]2([H])C([H])([H])C(=O)OC([H])([H])[H])C([H])=C1[H],[[0]],[Li]<-P1(c2ccccc2)C(=O)N(CC)C(=O)C1CC(=O)OC
ligand16261-0,[H]C1=C([H])N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])CN1C([H])([H])Cl,[[0]],[Be]=[C]1N(CCl)C=CN1CCCC
ligand16275-0,[H]C1=C([H])C([H])=C(S/C(C2=C([H])C([H])=C([H])C([H])=C2[H])=C(/[H])CN(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],[[8]],[Be]=[C](C=C(Sc1ccccc1)c1ccccc1)N(C)C
ligand16277-0,[H]C1=C([H])C([H])=C([Si](CN([H])[H])(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],[[0]],[Be]=[C](N)[Si](c1ccccc1)(c1ccccc1)c1ccccc1
ligand16296-0,[H]Oc1c([H])c([H])c(/C([H])=N/C([H])([H])c2oc([H])c([H])c2[H])c([H])c1[H],[[8]],[Li]<-N(=Cc1ccc(O)cc1)Cc1ccco1
ligand16297-0,[H]C1=C([H])C([H])=C2C(=C1[H])C(=O)OP(N([H])C(=O)C([H])([H])[H])N2C([H])([H])[H],[[0]],[Li]<-P1(NC(C)=O)OC(=O)c2ccccc2N1C
ligand16298-0,[H]C([H])([H])C([H])([H])[P+](C(=S)[S-])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],[[0]],[Li]<-S=C([S-])[P+](CC)(CC)CC
ligand16302-0,[H]N([H])C1=NC(=O)C([H])([H])N1C([H])([H])[H],[[0]],[Li]<-N1=C(N)N(C)CC1=O
ligand16303-0,[H]C1=C([H])C([H])=C([H])C(N2CN3C([H])=C([H])C([H])=C([H])C3=C2[H])=N1,[[7]],[Be]=[C]1N2C=CC=CC2=CN1c1ccccn1
ligand16304-0,[H]OC(=O)C([H])([H])N([H])[H],[[0]],[Li]<-NCC(=O)O
ligand16307-0,[H]N([H])C(=O)C([H])([H])[H],[[0]],[Li]<-O=C(C)N
ligand16327-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])=C1[H],[[0]],[Li]<-P(CCC)(c1ccccc1)c1ccccc1
ligand16333-0,[H]C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],[[9]],[Li]<-N1(C)CCOCC1
ligand16337-0,[H]C1=C([H])C([H])=C2OP(F)OC2=C1[H],[[0]],[Li]<-P1(F)Oc2ccccc2O1
ligand16338-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])[C@@]([H])(P(C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[H])C([H])=C1[H],[[4]],[Li]<-P(c1ccccc1)(c1ccccc1)C(C)P(C1CCCCC1)C1CCCCC1
ligand16356-0,[H]c1c([H])c([H])c(N=O)c([H])c1[H],[[0]],[Li]<-N(=O)c1ccccc1
ligand16369-0,[H]C1=C([H])C([H])=C(/C(OC(=O)/C(C2=C([H])C([H])=C([H])C([H])=C2[H])=C(\[H])C2=C([H])C([H])=C([H])C([H])=C2[H])=C(\[H])COC([H])([H])C([H])([H])[H])C([H])=C1[H],[[1]],[Be]=[C](C=C(OC(=O)C(=Cc1ccccc1)c1ccccc1)c1ccccc1)OCC
ligand16371-0,[H]N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],[[0]],[Li]<-NC(C)CC
ligand16379-0,[H]c1nc([H])n(/C(=N/c2c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c2C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])c1[H],[[2]],[Li]<-n1ccn(C(C)=Nc2c(C(C)C)cccc2C(C)C)c1
ligand16381-0,[H]OC(=O)c1nnn(-c2c([H])c([H])c([H])c([H])c2[H])c1C([H])([H])[H],[[5]],[Li]<-n1nn(-c2ccccc2)c(C)c1C(=O)O
ligand16389-0,[H]c1c([H])n([H])c([H])c([H])c1=S,[[0]],[Li]<-S=c1cc[nH]cc1
ligand16393-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C(C([H])([H])N(C([H])([H])[H])C([H])([H])[H])=C([H])C(C([H])([H])N(C([H])([H])[H])C([H])([H])[H])=C2[H])C([H])=C1[H],[[0]],[Li]<-P(c1ccccc1)(c1ccccc1)c1cc(CN(C)C)cc(CN(C)C)c1
ligand16404-0,[H]c1nc2nc(C([H])([H])[H])c([H])c(C([H])([H])[H])n2n1,[[4]],[Li]<-n1cnn2c(C)cc(C)nc21
ligand16407-0,[H]c1nc([H])n(-c2c([H])c([H])c3c(c2[H])c2c([H])c(-n4nc([H])nc4[H])c([H])c([H])c2n3C([H])([H])C([H])([H])[H])n1,[[29]],[Li]<-n1cnn(-c2ccc3c(c2)c2cc(-n4cncn4)ccc2n3CC)c1
ligand16430-0,[H]C1=C(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C(C([H])([H])C([H])([H])C([H])([H])[H])=C1N=C(C([H])([H])[H])C([H])([H])[H],[[0]],[Li]<-N(C1=C(CCC)CC(c2ccccc2)=C1)=C(C)C
ligand16431-0,[H]c1c([H])n(C([H])([H])[H])c(=S)n1C([H])([H])[H],[[0]],[Li]<-S=c1n(C)ccn1C
ligand16439-0,[H]C1=C([H])C([H])=C(C([H])([H])OC2=C([H])C(OC([H])([H])C3=C([H])C([H])=C([H])C([H])=C3[H])=C([H])C(C([H])([H])N3CN(C4=C(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C([H])C([H])=C4C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C3[H])=C2[H])C([H])=C1[H],[[3]],[Be]=[C]1N(Cc2cc(OCc3ccccc3)cc(OCc3ccccc3)c2)C=CN1c1c(C(C)C)cccc1C(C)C
ligand16455-0,[H]C1=C([H])C(N2CN(C([H])([H])[H])C([H])=C2[H])=C([H])C([H])=C1C1=NC(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=NO1,[[3]],[Be]=[C]1N(C)C=CN1c1ccc(-c2nc(C(C)(C)C)no2)cc1
ligand16456-0,[H]C1=C([H])C([H])=C(C2=NN(C3=C([H])C([H])=C([H])C([H])=C3[H])[C@@]3([H])C4=C([H])C([H])=C([H])C([H])=C4C4=C(C([H])=C([H])C([H])=C4[H])P23)C([H])=C1[H],[[6]],[Li]<-P12C(c3ccccc3)=NN(c3ccccc3)C1c1ccccc1-c1ccccc12
ligand16461-0,[H]C1=C([H])N([H])/C(=N/P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])S1,[[0]],[Li]<-P(N=c1[nH]ccs1)(c1ccccc1)c1ccccc1
ligand16475-0,[H]C([H])([H])C(P(Cl)Cl)(C([H])([H])[H])C([H])([H])[H],[[1]],[Li]<-P(Cl)(Cl)C(C)(C)C
ligand16480-0,[H]c1nc(N([H])C([H])([H])[H])c([H])c([H])c1[H],[[0]],[Li]<-n1ccccc1NC
ligand16484-0,[H]C1=C([H])C2=C([H])N(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])CN2C([H])=C1[H],[[0]],[Be]=[C]1N2C=CC=CC2=CN1C(C)(C)C
ligand16491-0,[H]/C(=N\N([H])c1c([H])c([H])c([H])c([H])c1[H])c1nc2nc([H])c([H])c([H])c2c([H])c1[H],[[0]],[Li]<-n1cccc2ccc(C=NNc3ccccc3)nc21
