,enriched_smiles,name
988,[Ir]<-S1CCOCCOCCOCCOCCS(->[Ir])CC1,ligand6756-0
989,Cc1ccn(->[Ir])c(NC(Nc2ccccc2)=S->[Ir])c1,ligand6758-0
990,[Ir]<-NCCN(->[Ir])CC(c1ccccc1)n1cc(-c2ccccc2)nn1,ligand6778-0
991,CC(c1ccccc1)N(->[Ir])C(C)C(C)N(->[Ir])C(C)c1ccccc1,ligand6779-0
992,CC(C(=O)C(C)=N(->[Ir])c1ccccc1)=N(->[Ir])c1ccccc1,ligand6783-0
993,[Ir]<-N(=Nc1ccccn1->[Ir])c1ccc(Nc2ccccc2)cc1,ligand6789-0
994,[Ir]<-n1ccccc1N(c1ccccn1)c1ccccn1->[Ir],ligand6798-0
995,ON=Cc1ccc2ccc3ccc(C=NO)n(->[Ir])c3c2n1->[Ir],ligand6803-0
996,[Ir]<-n1ccccc1-c1ccn(-c2ccccc2)n1->[Ir],ligand6820-0
997,[Ir]<-NC1CCCCC1N(->[Ir])C1CCCC1,ligand6823-0
998,[Be]=[C]1N(CCCC)C=CN1Cn1cccn1->[Ir],ligand6830-0
999,[Ir]<-P(c1ccccc1)(c1ccccc1)N(Cc1ccco1)P(->[Ir])(c1ccccc1)c1ccccc1,ligand6841-0
1000,[Be]=[C]1N(c2c(C(C)C)cccc2C(C)C)C=C2C=Cc3cccn(->[Ir])c3N12,ligand6852-0
1001,Clc1ccc2c(c1)COC(c1ccc3ccccc3n1->[Ir])=N2->[Ir],ligand6856-0
1002,CC(C)(C)S(=O->[Ir])N(Cc1ccccc1)P(->[Ir])(c1ccccc1)c1ccccc1,ligand6868-0
1003,COc1ccccc1P(->[Ir])(c1ccccc1OC)N(C)P(->[Ir])(c1ccccc1)c1ccccc1,ligand6875-0
1004,[Ir]<-n1ccccc1SSc1ccccn1->[Ir],ligand6891-0
1005,O=C1c2cccc3cccc(c23)C(=O->[Ir])N1Cc1ccccn1->[Ir],ligand6896-0
1006,CC1CCC(C)P1(->[Ir])c1sc2ccccc2c1P1(->[Ir])C(C)CCC1C,ligand6907-0
1007,[Ir]<-S1Cc2ccccc2CS(->[Ir])c2ccccc21,ligand6925-0
1008,ON(->[Ir])=C(c1ccccc1)c1ccccn1->[Ir],ligand6928-0
1009,CCC(C)c1ccc2ccc3ccc(C(C)CC)n(->[Ir])c3c2n1->[Ir],ligand6934-0
1010,O=C1C=CC(=O)N1c1ccc(NC(=S->[Ir])c2ccccn2->[Ir])cc1,ligand6939-0
1011,CNC(NN(->[Ir])=C(C)c1ccccc1)=S->[Ir],ligand6943-0
1012,[Ir]<-n1cccc2cccc(P3(->[Ir])N(c4ccccc4)CC4CCCN43)c21,ligand6960-0
1013,Cc1cccc(CN(Cc2ccccc2)Cc2cccc(C)n2->[Ir])n1->[Ir],ligand6965-0
1014,Nc1ccc2ccc3ccc(N)n(->[Ir])c3c2n1->[Ir],ligand6975-0
1015,CS(->[Ir])Cn1cccn1->[Ir],ligand6984-0
1016,COc1cc(C#Cc2ccccn2->[Ir])c(C#Cc2ccccn2->[Ir])cc1OC,ligand6987-0
1017,[Ir]<-O=C(N=N(->[Ir])c1ccccc1)c1ccccc1,ligand6992-0
1018,COc1ccc(-c2cc(SC)n(->[Ir])n2Cn2c(-c3ccc(OC)cc3)cc(SC)n2->[Ir])cc1,ligand7000-0
1019,C=CC1CN2(->[Ir])CCC1CC2CN(->[Ir])=C1N(C)CCN1C,ligand7001-0
1020,CN(C)(->[Ir])CCCN(C)(C)->[Ir],ligand7003-0
1021,CC(c1ccccc1)(n1cccn1->[Ir])n1cccn1->[Ir],ligand7005-0
1022,COc1ccccc1N(->[Ir])=Cc1ccccn1->[Ir],ligand7015-0
1023,[Be]=[C]1N(CN2C=CN(c3ccc(C)cc3)[C]2=[Be])C=CN1c1ccc(C)cc1,ligand7035-0
1024,CCN(CC)c1ccc2cc(C(NN(->[Ir])=Cc3ccc(OC)cc3)=O->[Ir])c(=O)oc2c1,ligand7036-0
1025,CC(C)P(->[Ir])(Cc1ccc2ccccc2n1->[Ir])C(C)C,ligand7037-0
1026,CCNC(NN(->[Ir])=Cc1ccccc1OC)=S->[Ir],ligand7039-0
1027,[Be]=[C]1N(c2c(C)cc(C)cc2C)C=CN1c1ncccn1->[Ir],ligand7043-0
1028,[Ir]<-n1ccccc1-c1ccc(-c2ccccn2)nn1->[Ir],ligand7051-0
1029,[Ir]<-N(=C1C(=N(->[Ir])C2CCC2)c2cccc3cccc1c23)C1CCC1,ligand7054-0
1030,CN(C)C(N(C)C)=N(->[Ir])c1ccc2ccccc2c1-c1c(N(->[Ir])=C(N(C)C)N(C)C)ccc2ccccc12,ligand7057-0
1031,CC(C)(C)[S+]([O-])(->[Ir])CC[S+]([O-])(->[Ir])C(C)(C)C,ligand7063-0
1032,Clc1ccc(N(->[Ir])=Cc2ccccn2->[Ir])cc1,ligand7071-0
1033,[Ir]<-n1ccccc1C1C2=CCCCC2=C(c2ccccc2)P1(->[Ir])c1ccccc1,ligand7072-0
1034,Cc1ccc(N(C)(C)->[Ir])c(P(->[Ir])(C2CCCCC2)C2CCCCC2)c1,ligand7087-0
1035,[Ir]<-S=C(Nc1ccccc1)Nc1sc2ccccc2n1->[Ir],ligand7095-0
1036,[Ir]<-n1ccccc1-c1scc(-c2csc(-c3ccccn3)n2)n1->[Ir],ligand7098-0
1037,COc1ccccc1P(->[Ir])(c1ccccc1SC)c1ccccc1S(C)->[Ir],ligand7119-0
1038,COCCCN(P(->[Ir])(c1ccccc1)c1ccccc1)P(->[Ir])(c1ccccc1)c1ccccc1,ligand7120-0
1039,[Ir]<-[Se](CCP(->[Ir])(c1ccccc1)c1ccccc1)c1ccccc1,ligand7122-0
1040,COc1cccc(C(C)=N(->[Ir])c2c(C(C)C)cccc2C(C)C)n1->[Ir],ligand7128-0
1041,[Ir]<-n1cn(CCOCCn2cn(->[Ir])c3ccccc32)c2ccccc21,ligand7132-0
1042,Cc1cc(C)n(->[Ir])n1-c1ccccn1->[Ir],ligand7133-0
1043,[Ir]<-P(OC1CC2CC(OP(->[Ir])(c3ccccc3)c3ccccc3)C2C1)(c1ccccc1)c1ccccc1,ligand7137-0
1044,CC(C)(C)N1CCOP1(->[Ir])OCCN(C)(C)->[Ir],ligand7151-0
1045,[Ir]<-N(=Cc1ccccn1->[Ir])C1CCCC1,ligand7161-0
1046,[Ir]<-n1ccccc1CN(->[Ir])(Cc1ccccn1)Cc1cccc(-c2ccccc2)n1,ligand7167-0
1047,Cn1ccnc1C(O)(c1n(C)ccn1->[Ir])c1n(C)ccn1->[Ir],ligand7170-0
1048,CC(c1ccccn1->[Ir])=N(->[Ir])NC(=O)c1ccccc1O,ligand7179-0
1049,CC(c1[nH]c2ccccc2n1->[Ir])=N(->[Ir])CCCn1ccnc1,ligand7182-0
1050,O=C(O)c1cccc(Cn2ccc(-c3ccccn3->[Ir])n2->[Ir])c1,ligand7184-0
1051,Cc1cccc(-c2[nH]c3ccccc3n2->[Ir])n1->[Ir],ligand7194-0
1052,[Ir]<-P(C[Si](CP(->[Ir])(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,ligand7219-0
1053,[Ir]<-S1CCOCCOCCS(->[Ir])CCOCCOCC1,ligand7244-0
1054,[Ir]<-N(c1ccccc1)C(CP(->[Ir])(c1ccccc1)c1ccccc1)c1ccccc1,ligand7253-0
1055,[Ir]<-n1cscc1-c1[nH]c2ccccc2n1->[Ir],ligand7278-0
1056,[Be]=[C]1N(C)C=CN1C(c1ccccc1)c1ccccn1->[Ir],ligand7287-0
1057,Cc1ccc([Si](C)(C)C)p(->[Ir])c1P(->[Ir])(c1ccccc1)c1ccccc1,ligand7291-0
1058,CC(C)(C)P(->[Ir])(CP1(->[Ir])C(c2ccccc2)CCC1c1ccccc1)C(C)(C)C,ligand7298-0
1059,CC(=NNC(N)=S->[Ir])c1c2ccccc2ccn1->[Ir],ligand7300-0
1060,[Be]=[C]1N(C)c2ccccc2N1c1ccccc1-c1ccccc1N1[C](=[Be])N(C)c2ccccc21,ligand7313-0
1061,Cc1cc(-n2c3c(c(C)n2->[Ir])C2C(C3)C2(C)C)n(->[Ir])c2ccccc12,ligand7319-0
1062,CN(C)(->[Ir])C1CCCCC1N(C)(C)->[Ir],ligand7322-0
1063,COC(=O->[Ir])c1ccc(N(C)C)cc1N(->[Ir])=C(N(C)C)N(C)C,ligand7324-0
1064,[Ir]<-N1=c2ccc3ccccc3c2=NN(c2ccccc2)C1c1ccccc1P(->[Ir])(c1ccccc1)c1ccccc1,ligand7329-0
1065,CSCCOP1N(C(C)(C)C)P(->[Ir])(OCCS(C)->[Ir])N1C(C)(C)C,ligand7331-0
1066,CC1=CP(->[Ir])(c2ccccc2)C2C3C(C)=C(C)C(C12C)P3(->[Ir])c1ccccc1,ligand7332-0
1067,[Ir]<-n1ccccc1-c1cc(-c2ccc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc(-c2ccccc2)n1->[Ir],ligand7343-0
1068,[Ir]<-NCC1CCCN1->[Ir],ligand7354-0
1069,CC(c1ccccn1->[Ir])=N(O)->[Ir],ligand7357-0
1070,CC(c1ccccc1)N(P(=S->[Ir])(c1ccccc1)c1ccccc1)P(->[Ir])(c1ccccc1)c1ccccc1,ligand7371-0
1071,[Ir]<-n1ccccc1-c1cccc(P(c2ccccc2)c2ccccc2)n1->[Ir],ligand7375-0
1072,Cc1n[nH]c(=S->[Ir])n(N->[Ir])c1=O,ligand7384-0
1073,[Ir]<-n1ccccc1-c1ncccn1->[Ir],ligand7398-0
1074,CC1=C(C)C2C(c3ccccn3->[Ir])CC1P2(->[Ir])c1ccccc1,ligand7400-0
1075,[Be]=[C](c1ccccc1)N(C)P(Cl)(->[Ir])N(C(C)C)C(C)C,ligand7410-0
1076,CC(C)(CN->[Ir])CN->[Ir],ligand7414-0
1077,CCc1cccc(CC)c1N(->[Ir])=Cc1ccccn1->[Ir],ligand7423-0
1078,[Ir]<-n1ccccc1-c1cccc2c3ccccc3s(->[Ir])c12,ligand7431-0
1079,Cc1ccn(->[Ir])c(-c2n(C)c3ccccc3n2->[Ir])c1,ligand7439-0
1080,CCN(->[Ir])(CC)CCn1c(-c2ccccc2)cc(-c2ccccc2)n1->[Ir],ligand7446-0
1081,[Ir]<-n1nn(CSc2ccccc2)cc1CP(->[Ir])(C1CCCCC1)C1CCCCC1,ligand7448-0
1082,[Be]=[C]1N(C)C=CN1Cn1cccn1->[Ir],ligand7452-0
1083,CC(C)(C)C1=CC(=N->[Ir])C(=S->[Ir])C(C(C)(C)C)=C1,ligand7454-1
1084,Brc1ccc(N(Cn2cccn2->[Ir])Cn2cccn2->[Ir])cc1,ligand7468-0
1085,[Be]=[C]1N(CC)C=CN1CN1C=CN(CC)[C]1=[Be],ligand7469-0
1086,CCn1ccn(->[Ir])c1N=N(->[Ir])c1ccc2ccccc2c1,ligand7472-0
1087,O=C(NN=C1c2cccn(->[Ir])c2-c2c1cccn2->[Ir])c1ccccc1O,ligand7476-0
1088,Cc1ccccc1N(->[Ir])=Cc1ccccc1P(->[Ir])(c1ccccc1)c1ccccc1,ligand7478-0
1089,CN1CCN(C)C1=N(->[Ir])Cc1ccccc1N(->[Ir])=C1N(C)CCN1C,ligand7480-0
1090,CN(C)(->[Ir])CCN(->[Ir])CCc1ccc2c(Cl)cc(Cl)c(N)c2n1,ligand7489-0
1091,[Ir]<-n1ccccc1N(c1cc(N(c2ccccn2)c2ccccn2)cc(N(c2ccccn2)c2ccccn2)c1)c1ccccn1->[Ir],ligand7490-0
1092,CC(C)N(->[Ir])C1CCCCC1N->[Ir],ligand7497-0
1093,[Ir]<-n1ccccc1-c1cn(Cc2ccccc2)nn1->[Ir],ligand7509-0
1094,COC(=O)c1cccn(->[Ir])c1P(->[Ir])(c1ccccc1)c1ccccc1,ligand7525-0
1095,[Ir]<-n1ccccc1-c1cc(-c2ccccc2)cc(-c2ccccc2)n1->[Ir],ligand7529-0
1096,[Ir]<-p1(-c2ccccc2)p(-c2ccccc2)p(-c2ccccc2)p(->[Ir])(-c2ccccc2)p1-c1ccccc1,ligand7530-0
1097,[Ir]<-n1ccccc1-c1cc(-c2ccccc2)cc(-c2ccccc2)p1->[Ir],ligand7533-0
1098,CO(->[Ir])C(c1ccccc1)C(c1ccccc1)O(C)->[Ir],ligand7536-0
1099,COc1ccc2ccccc2c1-c1c(N(->[Ir])=Cc2ccccn2->[Ir])ccc2ccccc12,ligand7538-0
1100,[Ir]<-P(c1ccccc1)(c1ccccc1)N1CCCN2CCCN(P(->[Ir])(c3ccccc3)c3ccccc3)B21,ligand7546-0
1101,CN(C(=O->[Ir])c1ccccc1)P(->[Ir])(c1ccccc1)c1ccccc1,ligand7547-0
1102,CCc1[nH]c(C)c(Cc2c(C)[nH]c(CC)n2->[Ir])n1->[Ir],ligand7558-0
1103,Cn1c(=O->[Ir])c2c(nccn2->[Ir])n(C)c1=O,ligand7561-0
1104,CCn1c(-c2ccccc2)cc(-c2ccccn2->[Ir])n1->[Ir],ligand7567-0
1105,CCCN(->[Ir])=Cc1ccccn1->[Ir],ligand7599-0
1106,CC(C(C)=N(->[Ir])c1c(C)cccc1C)=N(->[Ir])c1cc(C(F)(F)F)cc(C(F)(F)F)c1,ligand7606-0
1107,[Ir]<-n1ccccc1N(c1ccccn1)P(->[Ir])(C1CCCCC1)C1CCCCC1,ligand7612-0
1108,COc1ccccc1P(->[Ir])(c1ccccc1C=N(->[Ir])c1c(C(C)C)cccc1C(C)C)c1ccccc1OC,ligand7627-0
1109,Cc1cccc(N(->[Ir])=Cc2ccccn2->[Ir])c1C,ligand7639-0
1110,COCC(C)(CS(->[Ir])c1ccccc1)CP(->[Ir])(c1ccccc1)c1ccccc1,ligand7648-0
1111,[Ir]<-n1c(COc2ccccc2OCc2oc3ccccc3n2->[Ir])oc2ccccc21,ligand7653-0
1112,CN1C(=O)N(C)C2C1N(C)C(=N(->[Ir])c1ccccc1N(->[Ir])=C1N(C)C3C(N(C)C(=O)N3C)N1C)N2C,ligand7693-0
1113,[Ir]<-n1ccccc1-c1n(N=Cc2ccccc2)c(-c2ccccn2)nn1->[Ir],ligand7697-0
1114,[Ir]<-P(c1ccccc1)(c1ccccc1)N(c1ccccc1)P(->[Ir])(c1ccccc1)c1ccccc1,ligand7723-0
1115,Cc1cc(C)n(C(c2n(C)ccn2->[Ir])n2c(C)cc(C)n2->[Ir])n1,ligand7727-0
1116,[Ir]<-N(CCCN(->[Ir])=C(N1CCOCC1)N1CCOCC1)=C(N1CCOCC1)N1CCOCC1,ligand7728-0
1117,[Ir]<-n1nc(-c2ccccc2)cn1C[Se](->[Ir])c1ccccc1,ligand7748-0
1118,[Ir]<-n1cccc2cccn(->[Ir])c21,ligand7767-0
1119,Cn1ccn(->[Ir])c1P(->[Ir])(C(C)(C)C)C(C)(C)C,ligand7775-0
1120,[Be]=[C]1N(c2ccccc2)N=C2C=Cc3c(C)cc(C)n(->[Ir])c3N12,ligand7778-0
1121,CC(NCc1ccccn1->[Ir])=O->[Ir],ligand7779-0
1122,O=C1c2cccn(->[Ir])c2-c2c1cccn2->[Ir],ligand7780-0
1123,CC(C)N(->[Ir])CCc1ccccn1->[Ir],ligand7785-0
1124,COc1ccc(C=N(->[Ir])CCN(->[Ir])=Cc2ccc(OC)c(OC)c2OC)c(OC)c1OC,ligand7789-0
1125,[Ir]<-N1=C(CP(->[Ir])(c2ccccc2)c2ccccc2)OCC1,ligand7799-0
1126,CC(c1ccccn1)(c1ccccn1->[Ir])c1ccccn1->[Ir],ligand7813-0
1127,CC(C)P(Nc1ccccn1->[Ir])(=S->[Ir])C(C)C,ligand7834-0
1128,[Be]=[C]1N(C)C=CN1CC(C=Cc1ccccc1)=O->[Ir],ligand7835-0
1129,[Ir]<-n1ccccc1-c1c(-c2ccccc2)cc(-c2ccccn2)nn1->[Ir],ligand7844-0
1130,[Ir]<-p1(-c2ccccc2)c2ccccc2c2cccc(-c3cccc4c5ccccc5p(->[Ir])(-c5ccccc5)c34)c21,ligand7847-0
1131,[Ir]<-P(c1ccccn1)(c1ccccn1)C1CCCC1P(->[Ir])(c1ccccn1)c1ccccn1,ligand7855-0
1132,[Ir]<-n1ccccc1CN(Cc1ccccn1->[Ir])c1ccccn1,ligand7862-0
1133,CN(->[Ir])(Cc1ccccn1->[Ir])c1ccc(F)cc1,ligand7893-0
1134,CCP(->[Ir])(c1ccccc1)C1CC2CCC1(P(->[Ir])(c1ccccc1)c1ccccc1)O2,ligand7897-0
1135,[Ir]<-N1(CCN2(->[Ir])CCc3ccccc32)CCc2ccccc21,ligand7913-0
1136,[Ir]<-NCCO->[Ir],ligand7923-0
1137,[Ir]<-n1ccccc1CN(->[Ir])c1ccccc1,ligand7926-0
1138,CC1(C)OP(->[Ir])(Oc2ccccc2N->[Ir])OC1(C)C,ligand7939-0
1139,CC1(C)COC(CP(->[Ir])(c2ccccc2)c2ccccc2)=N1->[Ir],ligand7940-0
1140,CC(c1ccccn1->[Ir])N(->[Ir])=C1CC2CCC1(C)C2(C)C,ligand7943-0
1141,[Ir]<-N(=Cc1cccs1)C(c1cccs1)N(->[Ir])=Cc1cccs1,ligand7948-0
1142,O=[N+]([O-])c1ccc(NN=C(c2ccccn2->[Ir])c2ccccn2->[Ir])c([N+](=O)[O-])c1,ligand7950-0
1143,[Be]=[C]1N(c2ccccc2)C=CN1c1ncccn1->[Ir],ligand7954-0
1144,[Ir]<-O=C(N=N(->[Ir])c1ccccc1)Nc1ccccc1,ligand7955-0
1145,Cc1cc(C)cc(P(->[Ir])(c2cc(C)cc(C)c2)C(CC2=N(->[Ir])C(C(C)C)CO2)c2ccccc2)c1,ligand7956-0
1146,[Be]=[C]1N(Cc2ccccc2)C=CN1c1ccccn1->[Ir],ligand7958-0
1147,Cc1cc(C)n(->[Ir])n1C1CCCCC1P(->[Ir])(c1ccccc1)c1ccccc1,ligand7964-0
1148,[Ir]<-n1cccc(C=Cc2ccccc2C#Cc2cccc(C=Cc3ccccn3->[Ir])c2)c1,ligand7971-0
1149,[Ir]<-P(c1ccccc1)(c1ccccc1)C1C2C=CC(C2)C1P(->[Ir])(c1ccccc1)c1ccccc1,ligand7975-0
1150,CC(C)(C)N(CCN(->[Ir])C(C)(C)C)C(=N->[Ir])c1ccccc1,ligand7997-0
1151,[Ir]<-P(OP(->[Ir])(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,ligand8002-0
1152,CC(=N(->[Ir])c1c(C(C)C)cccc1C(C)C)C(C)(c1ccccc1)N(->[Ir])c1c(C(C)C)cccc1C(C)C,ligand8015-0
1153,CC1CCC(C)P1(->[Ir])CCP1(->[Ir])C2(C)CC3(C)OC(C)(CC1(C)O3)O2,ligand8030-0
1154,[Be]=[C]1N(C(c2ccccc2)=N(->[Ir])c2ccccc2)C=CN1C(C)(C)C,ligand8034-0
1155,Cc1ccc(N(->[Ir])=P(CC(C)N(->[Ir])C(C)c2ccccc2)(c2ccccc2)c2ccccc2)cc1,ligand8065-0
1156,[Ir]<-N(=C(NC1CCCCC1)OCc1ccccn1->[Ir])C1CCCCC1,ligand8076-0
1157,[Be]=[C]1N(Cc2ccccc2)C=CN1CN1C=CN(Cc2ccccc2)[C]1=[Be],ligand8078-0
1158,CS(->[Ir])CCS(->[Ir])c1c(F)c(F)c(F)c(F)c1F,ligand8091-0
1159,[Ir]<-N(Cc1ccccc1)C1CCCCC1N(Cc1ccccc1)P(->[Ir])(c1ccccc1)c1ccccc1,ligand8093-0
1160,COC(c1ccccc1)(c1ccccc1)C(n1c(C)cc(C)n1->[Ir])n1c(C)cc(C)n1->[Ir],ligand8100-0
1161,[Ir]<-N(=Cc1ccccn1->[Ir])c1cccnc1,ligand8102-0
1162,CS(->[Ir])Cn1nc(-c2ccccc2)cn1->[Ir],ligand8122-0
1163,[Ir]<-N1=C(c2ccccc2-c2ccccc2P(->[Ir])(c2ccccc2)c2ccccc2)OCC1c1ccccc1,ligand8123-0
1164,[Ir]<-n1ccccc1-c1ccn(-c2cc(-n3ccc(-c4ccccn4)n3)ncn2)n1->[Ir],ligand8127-0
1165,[Ir]<-P12CN3CN(CN(C3)C1P(->[Ir])(c1ccccc1)c1ccccc1)C2,ligand8131-0
1166,CC(C)P(->[Ir])(CP(->[Ir])(C(C)(C)C)C(C)(C)C)C(C)C,ligand8132-0
1167,CN(C)C(N(C)C)=N(->[Ir])CCS(->[Ir])C(C)(C)C,ligand8137-0
1168,CC(c1ccccn1->[Ir])=N(->[Ir])C(C)C,ligand8142-0
1169,Cc1cc(C)n(->[Ir])n1C(Cc1ccccc1)n1c(C)cc(C)n1->[Ir],ligand8155-0
1170,Cn1ccc(-c2ccccn2->[Ir])n1->[Ir],ligand8156-0
1171,Cc1cc(C(=O)NN(->[Ir])=Cc2ccccn2->[Ir])nn1-c1ccccn1,ligand8162-0
1172,[Ir]<-N1=C(CP(->[Ir])(c2ccccc2)c2ccccc2)OCC1c1ccccc1,ligand8163-0
1173,CN1CCN(C)C1=N(->[Ir])CCN(->[Ir])=C1N(C)CCN1C,ligand8174-0
1174,COc1cccc(C=N(->[Ir])c2ccccc2C)n1->[Ir],ligand8182-0
1175,[Ir]<-N(=Cc1ccccn1->[Ir])N=Cc1ccccn1,ligand8184-0
1176,Clc1ccc(N(->[Ir])=Nc2ccccn2->[Ir])cc1,ligand8185-0
1177,[Ir]<-N=C(NP(->[Ir])(c1ccccc1)c1ccccc1)c1ccccc1,ligand8189-0
1178,COc1ccc(C=N(->[Ir])CCN(->[Ir])=Cc2ccc(OC)c(OC)c2)cc1OC,ligand8197-0
1179,[Be]=[C]1N(C)C=CN1c1ccccn1->[Ir],ligand8212-0
1180,CC(C)(C)n1nc(CN(C)(C)->[Ir])n(->[Ir])n1,ligand8218-0
1181,O=C(NN(->[Ir])=Cc1ccccn1->[Ir])c1ccco1,ligand8219-0
1182,[Ir]<-N(=Cc1ccccn1->[Ir])Cc1ccccc1,ligand8224-0
1183,COc1cccc(C=N(->[Ir])CCN(->[Ir])=Cc2cccc(OC)c2OC)c1OC,ligand8229-0
1184,[Ir]<-n1ccccc1C#Cc1ccc2ccccc2c1-c1c(C#Cc2ccccn2->[Ir])ccc2ccccc12,ligand8232-0
1185,CCOC(=O)CC(P(->[Ir])(c1ccccc1)c1ccccc1)P(->[Ir])(c1ccccc1)c1ccccc1,ligand8233-0
1186,COC(=O)c1cc(-c2ccccn2->[Ir])n(->[Ir])cc1C(=O)OC,ligand8234-0
1187,[Ir]<-n1ccncc1-c1cc(-c2ccccc2)cc(-c2cnccn2)n1->[Ir],ligand8247-0
1188,CSC(NN(->[Ir])=Cc1cc(C)nc(SC)n1)=S->[Ir],ligand8254-0
1189,[Ir]<-n1cccc2c1-c1c(cccn1->[Ir])OCCO2,ligand8281-0
1190,CC(C)N(->[Ir])=Cc1cccc(C=O)n1->[Ir],ligand8286-0
1191,COc1cc(C(C)(C)C)c2op(->[Ir])(Oc3cccc4cccn(->[Ir])c34)oc3c(C(C)(C)C)cc(OC)cc3c2c1,ligand8289-0
1192,CC(C)P(->[Ir])(CCCP(->[Ir])(C(C)C)C(C)C)C(C)C,ligand8298-0
1193,CC1CCC(C(C)C)C(OP(->[Ir])(c2ccccc2)c2ccccc2)(c2ccccn2->[Ir])C1,ligand8300-0
1194,CCS(->[Ir])CCP(->[Ir])(C1CCCCC1)C1CCCCC1,ligand8304-0
1195,Brc1ccccc1C=N(->[Ir])CCN(->[Ir])=Cc1ccccc1Br,ligand8312-0
1196,CC(c1ccccn1->[Ir])P(=O->[Ir])(c1ccccc1)c1ccccc1,ligand8313-0
1197,CC(C)c1ccc(-n2cc(-c3ccccn3->[Ir])n(->[Ir])n2)cc1,ligand8314-0
1198,[Be]=[C]1N(CC=C)C=CN1c1cc(C)ccn1->[Ir],ligand8316-0
1199,Nc1ccn(->[Ir])c(-c2cc(N)ccn2->[Ir])c1,ligand8318-0
1200,COC(=O)c1ccc(-n2c3c(c(-c4ccccn4->[Ir])n2->[Ir])CCCC3)cc1,ligand8329-0
1201,CSc1ccccc1N(->[Ir])=Cc1ccccn1->[Ir],ligand8344-0
1202,CC(=O->[Ir])C(C)(C)C(C)=O->[Ir],ligand8359-0
1203,CCP(CC)(CC)=N(->[Ir])[Si](C)(C)N(->[Ir])=P(CC)(CC)CC,ligand8368-0
1204,[Ir]<-n1ccccc1-c1cc(N(c2ccccc2)c2ccccc2)cc(-c2ccccn2)n1->[Ir],ligand8373-0
1205,[Ir]<-n1ccccc1CSCCCSCc1ccccn1->[Ir],ligand8382-0
1206,[Ir]<-N1=C(c2ccccn2->[Ir])OC2Cc3ccccc3C21,ligand8383-0
1207,OCc1cccc(C#Cc2ccccc2C#Cc2cccc(CO)n2->[Ir])n1->[Ir],ligand8384-0
1208,CCC1COC(c2ccccc2C2=N(->[Ir])C(CC)CO2)=N1->[Ir],ligand8395-0
1209,CCN(->[Ir])(CC)c1ccccc1N(->[Ir])=C(N(C)C)N(C)C,ligand8407-0
1210,CC(C)(N(O)->[Ir])C(C)(C)N(O)->[Ir],ligand8413-0
1211,CC(C)(C)N(->[Ir])CCc1ccccn1->[Ir],ligand8416-0
1212,CC(C)P(->[Ir])(C(C)C)N(C)CCCN(C)P(->[Ir])(C(C)C)C(C)C,ligand8418-0
1213,Cc1ccc(N(->[Ir])c2ccc(C)cc2-n2cccn2->[Ir])c(-n2cccn2)c1,ligand8422-0
1214,CC(C)(C)P(->[Ir])(Cc1ccccn1->[Ir])C(C)(C)C,ligand8432-0
1215,[Ir]<-S(Cc1ccccc1P(->[Ir])(c1ccccc1)c1ccccc1)c1ccccc1,ligand8434-0
1216,[Ir]<-O=P(NP(->[Ir])(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,ligand8441-0
1217,CP(->[Ir])(c1nc2ccccc2nc1P(C)(->[Ir])C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,ligand8446-0
1218,[Ir]<-[Se]1CCC[Se](->[Ir])Cc2ccccc2C1,ligand8455-0
1219,[Ir]<-S=P(c1ccccc1)(c1ccccc1)c1ccccc1Oc1ccccc1P(->[Ir])(c1ccccc1)c1ccccc1,ligand8459-0
1220,CC(C)P(->[Ir])(c1ccccc1P(->[Ir])(C(C)C)C(C)C)C(C)C,ligand8462-0
1221,CC(P(->[Ir])(c1ccccc1)c1ccccc1)P(->[Ir])(c1ccccc1)c1ccccc1,ligand8464-0
1222,Cc1cccc(C)c1N(->[Ir])=Cc1ccccc1P(->[Ir])(c1ccccc1)c1ccccc1,ligand8471-0
1223,[Ir]<-S(c1ccccc1)c1ccccc1S(->[Ir])c1ccccc1,ligand8474-0
1224,[Ir]<-S1CCOCCOCCS(->[Ir])Cc2ccccc2OCCOc2ccccc2C1,ligand8482-0
1225,CN(C)C=CC(=O->[Ir])c1ccccn1->[Ir],ligand8483-0
1226,Cc1cccc(NC=N(->[Ir])c2cccc(C)n2->[Ir])n1,ligand8487-0
1227,CCN(->[Ir])(CC)CCN(C)Cc1ccccn1->[Ir],ligand8493-0
1228,CN(C)C(N(C)C)=N(->[Ir])Cc1ccccc1N(->[Ir])=C(N(C)C)N(C)C,ligand8499-0
1229,COc1ccccc1C=N(->[Ir])CCN(C)(C)->[Ir],ligand8500-0
1230,CN(P(->[Ir])(c1ccccc1)c1ccccc1)P(->[Ir])(c1ccccc1)c1ccccc1,ligand8501-0
1231,CP(->[Ir])(C1CCCCCCC1)C1CCCC1P(C)(->[Ir])C1CCCCCCC1,ligand8520-0
1232,CC(c1ccccc1)N(Cc1ccccn1->[Ir])Cc1ccccn1->[Ir],ligand8521-0
